"","Country","Year","v2peedueq","v2x_corr","v2x_libdem"
"640","CHE",1846,NA,0.012,0.187
"641","CHE",1847,NA,0.012,0.187
"642","CHE",1848,NA,0.017,0.32
"643","CHE",1849,NA,0.017,0.464
"644","CHE",1850,NA,0.017,0.464
"645","CHE",1851,NA,0.017,0.464
"646","CHE",1852,NA,0.017,0.466
"647","CHE",1853,NA,0.017,0.466
"648","CHE",1854,NA,0.017,0.466
"649","CHE",1855,NA,0.017,0.466
"650","CHE",1856,NA,0.017,0.466
"651","CHE",1857,NA,0.017,0.465
"652","CHE",1858,NA,0.017,0.464
"653","CHE",1859,NA,0.017,0.464
"654","CHE",1860,NA,0.017,0.464
"655","CHE",1861,NA,0.017,0.464
"656","CHE",1862,NA,0.017,0.464
"657","CHE",1863,NA,0.017,0.464
"658","CHE",1864,NA,0.017,0.465
"659","CHE",1865,NA,0.017,0.465
"660","CHE",1866,NA,0.017,0.465
"661","CHE",1867,NA,0.017,0.464
"662","CHE",1868,NA,0.017,0.464
"663","CHE",1869,NA,0.017,0.465
"664","CHE",1870,NA,0.017,0.468
"665","CHE",1871,NA,0.017,0.468
"666","CHE",1872,NA,0.017,0.468
"667","CHE",1873,NA,0.017,0.466
"668","CHE",1874,NA,0.017,0.494
"669","CHE",1875,NA,0.017,0.529
"670","CHE",1876,NA,0.017,0.531
"671","CHE",1877,NA,0.017,0.531
"672","CHE",1878,NA,0.017,0.531
"673","CHE",1879,NA,0.017,0.531
"674","CHE",1880,NA,0.017,0.531
"675","CHE",1881,NA,0.017,0.531
"676","CHE",1882,NA,0.017,0.531
"677","CHE",1883,NA,0.017,0.531
"678","CHE",1884,NA,0.017,0.531
"679","CHE",1885,NA,0.017,0.531
"680","CHE",1886,NA,0.017,0.531
"681","CHE",1887,NA,0.017,0.531
"682","CHE",1888,NA,0.017,0.529
"683","CHE",1889,NA,0.017,0.529
"684","CHE",1890,NA,0.017,0.53
"685","CHE",1891,NA,0.017,0.532
"686","CHE",1892,NA,0.017,0.532
"687","CHE",1893,NA,0.017,0.532
"688","CHE",1894,NA,0.017,0.531
"689","CHE",1895,NA,0.017,0.531
"690","CHE",1896,NA,0.017,0.531
"691","CHE",1897,NA,0.017,0.53
"692","CHE",1898,NA,0.017,0.53
"693","CHE",1899,NA,0.017,0.53
"694","CHE",1900,3.246,0.017,0.536
"695","CHE",1901,3.246,0.017,0.536
"696","CHE",1902,3.246,0.017,0.537
"697","CHE",1903,3.246,0.017,0.543
"698","CHE",1904,3.246,0.017,0.543
"699","CHE",1905,3.246,0.017,0.547
"700","CHE",1906,3.246,0.017,0.546
"701","CHE",1907,3.246,0.017,0.546
"702","CHE",1908,3.246,0.017,0.546
"703","CHE",1909,3.246,0.017,0.547
"704","CHE",1910,3.246,0.017,0.547
"705","CHE",1911,3.246,0.017,0.547
"706","CHE",1912,3.246,0.017,0.548
"707","CHE",1913,3.246,0.017,0.548
"708","CHE",1914,3.246,0.017,0.547
"709","CHE",1915,3.246,0.017,0.544
"710","CHE",1916,3.246,0.017,0.544
"711","CHE",1917,3.246,0.017,0.547
"712","CHE",1918,3.246,0.017,0.546
"713","CHE",1919,3.246,0.017,0.546
"714","CHE",1920,3.246,0.017,0.553
"715","CHE",1921,3.246,0.017,0.553
"716","CHE",1922,3.246,0.017,0.553
"717","CHE",1923,3.246,0.017,0.553
"718","CHE",1924,3.246,0.017,0.553
"719","CHE",1925,3.246,0.017,0.553
"720","CHE",1926,3.246,0.017,0.552
"721","CHE",1927,3.246,0.017,0.552
"722","CHE",1928,3.246,0.017,0.552
"723","CHE",1929,3.246,0.017,0.552
"724","CHE",1930,3.246,0.017,0.552
"725","CHE",1931,3.246,0.017,0.552
"726","CHE",1932,3.246,0.017,0.551
"727","CHE",1933,3.246,0.017,0.552
"728","CHE",1934,3.246,0.017,0.552
"729","CHE",1935,3.246,0.017,0.553
"730","CHE",1936,3.246,0.017,0.553
"731","CHE",1937,3.246,0.017,0.553
"732","CHE",1938,3.246,0.017,0.553
"733","CHE",1939,3.246,0.017,0.551
"734","CHE",1940,3.246,0.017,0.545
"735","CHE",1941,3.246,0.017,0.545
"736","CHE",1942,3.246,0.017,0.545
"737","CHE",1943,3.246,0.017,0.545
"738","CHE",1944,3.246,0.017,0.547
"739","CHE",1945,3.246,0.017,0.553
"740","CHE",1946,3.246,0.017,0.564
"741","CHE",1947,3.246,0.017,0.564
"742","CHE",1948,3.246,0.017,0.564
"743","CHE",1949,3.246,0.017,0.564
"744","CHE",1950,3.246,0.017,0.564
"745","CHE",1951,3.246,0.017,0.564
"746","CHE",1952,3.246,0.017,0.563
"747","CHE",1953,3.246,0.017,0.563
"748","CHE",1954,3.246,0.017,0.563
"749","CHE",1955,3.246,0.017,0.563
"750","CHE",1956,3.246,0.017,0.563
"751","CHE",1957,3.246,0.017,0.563
"752","CHE",1958,3.246,0.017,0.563
"753","CHE",1959,3.246,0.017,0.563
"754","CHE",1960,3.246,0.017,0.568
"755","CHE",1961,3.246,0.017,0.568
"756","CHE",1962,3.246,0.017,0.568
"757","CHE",1963,3.246,0.017,0.568
"758","CHE",1964,3.246,0.017,0.571
"759","CHE",1965,3.246,0.017,0.571
"760","CHE",1966,3.246,0.017,0.571
"761","CHE",1967,3.246,0.017,0.573
"762","CHE",1968,3.246,0.017,0.574
"763","CHE",1969,3.246,0.017,0.574
"764","CHE",1970,3.246,0.023,0.575
"765","CHE",1971,3.246,0.023,0.578
"766","CHE",1972,3.246,0.023,0.791
"767","CHE",1973,3.246,0.023,0.791
"768","CHE",1974,3.246,0.023,0.795
"769","CHE",1975,3.246,0.023,0.8
"770","CHE",1976,3.246,0.023,0.8
"771","CHE",1977,3.246,0.023,0.806
"772","CHE",1978,3.246,0.023,0.806
"773","CHE",1979,3.246,0.023,0.806
"774","CHE",1980,3.246,0.023,0.818
"775","CHE",1981,3.246,0.023,0.82
"776","CHE",1982,3.246,0.023,0.82
"777","CHE",1983,3.246,0.023,0.819
"778","CHE",1984,3.246,0.023,0.816
"779","CHE",1985,3.246,0.023,0.816
"780","CHE",1986,3.246,0.023,0.816
"781","CHE",1987,3.246,0.023,0.816
"782","CHE",1988,3.246,0.023,0.817
"783","CHE",1989,3.246,0.023,0.818
"784","CHE",1990,3.246,0.023,0.831
"785","CHE",1991,3.246,0.023,0.834
"786","CHE",1992,3.246,0.023,0.833
"787","CHE",1993,3.246,0.023,0.837
"788","CHE",1994,3.246,0.023,0.837
"789","CHE",1995,3.246,0.023,0.838
"790","CHE",1996,3.246,0.023,0.84
"791","CHE",1997,3.246,0.023,0.84
"792","CHE",1998,3.246,0.023,0.84
"793","CHE",1999,3.246,0.023,0.84
"794","CHE",2000,3.246,0.023,0.839
"795","CHE",2001,3.246,0.023,0.839
"796","CHE",2002,3.246,0.023,0.84
"797","CHE",2003,3.246,0.023,0.845
"798","CHE",2004,3.246,0.023,0.845
"799","CHE",2005,3.246,0.023,0.845
"800","CHE",2006,3.246,0.023,0.845
"801","CHE",2007,3.246,0.023,0.847
"802","CHE",2008,3.246,0.024,0.856
"803","CHE",2009,3.246,0.024,0.855
"804","CHE",2010,3.246,0.022,0.855
"805","CHE",2011,3.246,0.024,0.858
"806","CHE",2012,3.246,0.024,0.867
"807","CHE",2013,3.246,0.024,0.867
"808","CHE",2014,3.246,0.024,0.867
"809","CHE",2015,3.246,0.021,0.865
"810","CHE",2016,3.246,0.021,0.86
"811","CHE",2017,3.246,0.022,0.872
"812","CHE",2018,3.246,0.022,0.872
"813","CHE",2019,3.246,0.022,0.87
"814","CHE",2020,3.246,0.022,0.857
"815","CHE",2021,3.246,0.021,0.851
"816","CHE",2022,3.246,0.02,0.851
"817","GHA",1902,-1.735,0.287,0.104
"818","GHA",1903,-1.735,0.287,0.104
"819","GHA",1904,-1.735,0.287,0.104
"820","GHA",1905,-1.735,0.287,0.104
"821","GHA",1906,-1.735,0.287,0.104
"822","GHA",1907,-1.735,0.287,0.104
"823","GHA",1908,-1.735,0.287,0.104
"824","GHA",1909,-1.735,0.287,0.104
"825","GHA",1910,-1.735,0.287,0.103
"826","GHA",1911,-1.735,0.287,0.103
"827","GHA",1912,-1.735,0.287,0.103
"828","GHA",1913,-1.735,0.287,0.103
"829","GHA",1914,-1.735,0.287,0.103
"830","GHA",1915,-1.735,0.287,0.103
"831","GHA",1916,-1.735,0.287,0.103
"832","GHA",1917,-1.735,0.287,0.103
"833","GHA",1918,-1.735,0.287,0.103
"834","GHA",1919,-1.735,0.287,0.103
"835","GHA",1920,-1.735,0.287,0.102
"836","GHA",1921,-1.735,0.287,0.102
"837","GHA",1922,-1.735,0.287,0.104
"838","GHA",1923,-1.735,0.287,0.104
"839","GHA",1924,-1.735,0.287,0.104
"840","GHA",1925,-1.735,0.287,0.104
"841","GHA",1926,-1.735,0.287,0.104
"842","GHA",1927,-1.735,0.287,0.104
"843","GHA",1928,-1.735,0.287,0.104
"844","GHA",1929,-1.735,0.287,0.104
"845","GHA",1930,-1.735,0.287,0.104
"846","GHA",1931,-1.735,0.287,0.104
"847","GHA",1932,-1.735,0.287,0.104
"848","GHA",1933,-1.735,0.287,0.104
"849","GHA",1934,-1.735,0.287,0.104
"850","GHA",1935,-1.735,0.287,0.104
"851","GHA",1936,-1.735,0.287,0.104
"852","GHA",1937,-1.735,0.287,0.104
"853","GHA",1938,-1.735,0.287,0.106
"854","GHA",1939,-1.735,0.287,0.104
"855","GHA",1940,-1.735,0.287,0.104
"856","GHA",1941,-1.735,0.287,0.104
"857","GHA",1942,-1.735,0.287,0.104
"858","GHA",1943,-1.735,0.287,0.104
"859","GHA",1944,-1.735,0.287,0.104
"860","GHA",1945,-1.735,0.287,0.105
"861","GHA",1946,-1.735,0.287,0.107
"862","GHA",1947,-1.735,0.287,0.109
"863","GHA",1948,-1.735,0.287,0.109
"864","GHA",1949,-1.735,0.287,0.109
"865","GHA",1950,-1.735,0.415,0.116
"866","GHA",1951,-1.735,0.318,0.196
"867","GHA",1952,-1.735,0.318,0.214
"868","GHA",1953,-1.735,0.318,0.214
"869","GHA",1954,-1.735,0.318,0.219
"870","GHA",1955,-1.735,0.318,0.217
"871","GHA",1956,-1.735,0.318,0.219
"872","GHA",1957,-1.539,0.35,0.32
"873","GHA",1958,-0.962,0.354,0.3
"874","GHA",1959,-0.962,0.354,0.296
"875","GHA",1960,-0.73,0.356,0.273
"876","GHA",1961,-0.73,0.523,0.252
"877","GHA",1962,-0.307,0.523,0.23
"878","GHA",1963,-0.307,0.523,0.229
"879","GHA",1964,-0.307,0.523,0.222
"880","GHA",1965,-0.307,0.523,0.209
"881","GHA",1966,-0.307,0.525,0.111
"882","GHA",1967,-0.401,0.645,0.102
"883","GHA",1968,-0.401,0.645,0.103
"884","GHA",1969,-0.401,0.626,0.192
"885","GHA",1970,-0.401,0.659,0.329
"886","GHA",1971,-0.401,0.654,0.357
"887","GHA",1972,-0.401,0.657,0.113
"888","GHA",1973,-0.401,0.745,0.091
"889","GHA",1974,-0.401,0.745,0.091
"890","GHA",1975,-0.401,0.745,0.091
"891","GHA",1976,-0.401,0.745,0.091
"892","GHA",1977,-0.401,0.745,0.091
"893","GHA",1978,-0.401,0.745,0.091
"894","GHA",1979,-0.401,0.713,0.225
"895","GHA",1980,-0.445,0.705,0.412
"896","GHA",1981,-0.445,0.701,0.226
"897","GHA",1982,-0.445,0.749,0.08
"898","GHA",1983,-0.445,0.749,0.08
"899","GHA",1984,-0.445,0.749,0.079
"900","GHA",1985,-0.445,0.749,0.081
"901","GHA",1986,-0.553,0.753,0.081
"902","GHA",1987,-0.553,0.753,0.083
"903","GHA",1988,-0.553,0.753,0.089
"904","GHA",1989,-0.553,0.758,0.09
"905","GHA",1990,-0.553,0.758,0.097
"906","GHA",1991,-0.553,0.758,0.099
"907","GHA",1992,-0.553,0.78,0.115
"908","GHA",1993,-0.553,0.702,0.341
"909","GHA",1994,-0.553,0.65,0.398
"910","GHA",1995,-0.553,0.65,0.408
"911","GHA",1996,-0.553,0.65,0.432
"912","GHA",1997,-0.553,0.65,0.507
"913","GHA",1998,-0.553,0.65,0.507
"914","GHA",1999,-0.553,0.65,0.512
"915","GHA",2000,-0.553,0.595,0.573
"916","GHA",2001,-0.553,0.595,0.628
"917","GHA",2002,-0.553,0.64,0.635
"918","GHA",2003,-0.553,0.64,0.638
"919","GHA",2004,-0.553,0.64,0.642
"920","GHA",2005,-0.553,0.64,0.64
"921","GHA",2006,-0.553,0.64,0.64
"922","GHA",2007,-0.553,0.64,0.638
"923","GHA",2008,-0.553,0.64,0.636
"924","GHA",2009,-0.553,0.64,0.659
"925","GHA",2010,-0.553,0.639,0.673
"926","GHA",2011,-0.553,0.639,0.673
"927","GHA",2012,-0.553,0.639,0.666
"928","GHA",2013,-0.439,0.613,0.635
"929","GHA",2014,-0.439,0.613,0.628
"930","GHA",2015,-0.56,0.62,0.634
"931","GHA",2016,-0.56,0.626,0.607
"932","GHA",2017,-0.56,0.623,0.631
"933","GHA",2018,-0.56,0.628,0.63
"934","GHA",2019,-0.384,0.613,0.614
"935","GHA",2020,-0.269,0.62,0.62
"936","GHA",2021,-0.269,0.557,0.56
"937","GHA",2022,-0.269,0.62,0.543
"938","ZAF",1900,-2.504,0.408,0.113
"939","ZAF",1901,-2.504,0.408,0.113
"940","ZAF",1902,-2.504,0.408,0.113
"941","ZAF",1903,-2.504,0.408,0.113
"942","ZAF",1904,-2.504,0.408,0.113
"943","ZAF",1905,-2.504,0.408,0.113
"944","ZAF",1906,-2.504,0.408,0.113
"945","ZAF",1907,-2.504,0.408,0.113
"946","ZAF",1908,-2.504,0.408,0.113
"947","ZAF",1909,-2.504,0.408,0.113
"948","ZAF",1910,-2.504,0.408,0.121
"949","ZAF",1911,-2.504,0.408,0.131
"950","ZAF",1912,-2.504,0.408,0.131
"951","ZAF",1913,-2.504,0.408,0.131
"952","ZAF",1914,-2.504,0.408,0.131
"953","ZAF",1915,-2.504,0.408,0.131
"954","ZAF",1916,-2.504,0.408,0.131
"955","ZAF",1917,-2.504,0.408,0.131
"956","ZAF",1918,-2.504,0.408,0.131
"957","ZAF",1919,-2.504,0.408,0.131
"958","ZAF",1920,-2.504,0.408,0.13
"959","ZAF",1921,-2.504,0.408,0.13
"960","ZAF",1922,-2.504,0.408,0.13
"961","ZAF",1923,-2.504,0.408,0.13
"962","ZAF",1924,-2.504,0.408,0.131
"963","ZAF",1925,-2.504,0.408,0.131
"964","ZAF",1926,-2.504,0.408,0.131
"965","ZAF",1927,-2.504,0.408,0.131
"966","ZAF",1928,-2.504,0.408,0.131
"967","ZAF",1929,-2.504,0.408,0.131
"968","ZAF",1930,-2.504,0.408,0.131
"969","ZAF",1931,-2.504,0.408,0.133
"970","ZAF",1932,-2.504,0.408,0.134
"971","ZAF",1933,-2.504,0.408,0.135
"972","ZAF",1934,-2.504,0.408,0.135
"973","ZAF",1935,-2.504,0.408,0.135
"974","ZAF",1936,-2.504,0.408,0.135
"975","ZAF",1937,-2.504,0.408,0.135
"976","ZAF",1938,-2.504,0.408,0.135
"977","ZAF",1939,-2.504,0.408,0.134
"978","ZAF",1940,-2.504,0.408,0.134
"979","ZAF",1941,-2.504,0.408,0.134
"980","ZAF",1942,-2.504,0.408,0.134
"981","ZAF",1943,-2.504,0.408,0.134
"982","ZAF",1944,-2.504,0.408,0.135
"983","ZAF",1945,-2.504,0.408,0.135
"984","ZAF",1946,-2.504,0.408,0.135
"985","ZAF",1947,-2.504,0.408,0.126
"986","ZAF",1948,-2.504,0.415,0.114
"987","ZAF",1949,-2.504,0.415,0.112
"988","ZAF",1950,-2.504,0.415,0.104
"989","ZAF",1951,-2.504,0.415,0.104
"990","ZAF",1952,-2.504,0.415,0.104
"991","ZAF",1953,-3.098,0.415,0.104
"992","ZAF",1954,-3.098,0.415,0.103
"993","ZAF",1955,-3.098,0.415,0.103
"994","ZAF",1956,-3.098,0.415,0.103
"995","ZAF",1957,-3.098,0.415,0.103
"996","ZAF",1958,-3.098,0.415,0.103
"997","ZAF",1959,-3.098,0.415,0.103
"998","ZAF",1960,-3.098,0.415,0.101
"999","ZAF",1961,-3.098,0.415,0.094
"1000","ZAF",1962,-3.098,0.415,0.096
"1001","ZAF",1963,-3.098,0.415,0.096
"1002","ZAF",1964,-3.098,0.415,0.095
"1003","ZAF",1965,-3.098,0.415,0.095
"1004","ZAF",1966,-3.098,0.415,0.095
"1005","ZAF",1967,-3.098,0.415,0.095
"1006","ZAF",1968,-3.098,0.415,0.095
"1007","ZAF",1969,-3.098,0.415,0.095
"1008","ZAF",1970,-3.098,0.426,0.094
"1009","ZAF",1971,-3.098,0.426,0.094
"1010","ZAF",1972,-3.098,0.426,0.095
"1011","ZAF",1973,-3.098,0.422,0.095
"1012","ZAF",1974,-3.098,0.422,0.094
"1013","ZAF",1975,-3.098,0.422,0.094
"1014","ZAF",1976,-3.098,0.422,0.093
"1015","ZAF",1977,-3.098,0.422,0.093
"1016","ZAF",1978,-3.098,0.422,0.093
"1017","ZAF",1979,-3.098,0.422,0.093
"1018","ZAF",1980,-3.098,0.422,0.093
"1019","ZAF",1981,-3.098,0.422,0.097
"1020","ZAF",1982,-3.098,0.422,0.097
"1021","ZAF",1983,-3.098,0.422,0.097
"1022","ZAF",1984,-3.098,0.422,0.117
"1023","ZAF",1985,-3.098,0.422,0.118
"1024","ZAF",1986,-3.098,0.422,0.118
"1025","ZAF",1987,-3.098,0.422,0.118
"1026","ZAF",1988,-3.098,0.422,0.117
"1027","ZAF",1989,-3.098,0.422,0.12
"1028","ZAF",1990,-3.098,0.422,0.141
"1029","ZAF",1991,-3.098,0.422,0.152
"1030","ZAF",1992,-3.098,0.422,0.152
"1031","ZAF",1993,-3.098,0.422,0.162
"1032","ZAF",1994,-1.093,0.379,0.295
"1033","ZAF",1995,-0.984,0.388,0.526
"1034","ZAF",1996,-0.984,0.37,0.559
"1035","ZAF",1997,-0.984,0.37,0.559
"1036","ZAF",1998,-0.984,0.37,0.556
"1037","ZAF",1999,-0.984,0.37,0.592
"1038","ZAF",2000,-0.836,0.398,0.628
"1039","ZAF",2001,-0.836,0.398,0.628
"1040","ZAF",2002,-0.836,0.398,0.628
"1041","ZAF",2003,-0.836,0.398,0.624
"1042","ZAF",2004,-0.836,0.398,0.643
"1043","ZAF",2005,-0.836,0.398,0.655
"1044","ZAF",2006,-0.836,0.4,0.659
"1045","ZAF",2007,-0.836,0.4,0.664
"1046","ZAF",2008,-0.836,0.406,0.661
"1047","ZAF",2009,-0.739,0.436,0.654
"1048","ZAF",2010,-0.739,0.449,0.654
"1049","ZAF",2011,-0.739,0.449,0.655
"1050","ZAF",2012,-0.739,0.449,0.66
"1051","ZAF",2013,-0.739,0.454,0.632
"1052","ZAF",2014,-0.739,0.457,0.62
"1053","ZAF",2015,-0.739,0.468,0.628
"1054","ZAF",2016,-0.739,0.468,0.626
"1055","ZAF",2017,-0.739,0.472,0.607
"1056","ZAF",2018,-0.739,0.48,0.62
"1057","ZAF",2019,-0.739,0.417,0.601
"1058","ZAF",2020,-0.986,0.377,0.575
"1059","ZAF",2021,-0.731,0.399,0.582
"1060","ZAF",2022,-0.731,0.438,0.581
"1061","JPN",1789,NA,0.353,0.019
"1062","JPN",1790,NA,0.353,0.016
"1063","JPN",1791,NA,0.353,0.016
"1064","JPN",1792,NA,0.353,0.016
"1065","JPN",1793,NA,0.353,0.016
"1066","JPN",1794,NA,0.353,0.016
"1067","JPN",1795,NA,0.353,0.016
"1068","JPN",1796,NA,0.353,0.016
"1069","JPN",1797,NA,0.353,0.016
"1070","JPN",1798,NA,0.353,0.016
"1071","JPN",1799,NA,0.353,0.016
"1072","JPN",1800,NA,0.353,0.016
"1073","JPN",1801,NA,0.353,0.016
"1074","JPN",1802,NA,0.353,0.016
"1075","JPN",1803,NA,0.353,0.016
"1076","JPN",1804,NA,0.353,0.016
"1077","JPN",1805,NA,0.353,0.016
"1078","JPN",1806,NA,0.353,0.016
"1079","JPN",1807,NA,0.353,0.016
"1080","JPN",1808,NA,0.353,0.016
"1081","JPN",1809,NA,0.353,0.016
"1082","JPN",1810,NA,0.353,0.016
"1083","JPN",1811,NA,0.353,0.016
"1084","JPN",1812,NA,0.353,0.016
"1085","JPN",1813,NA,0.353,0.016
"1086","JPN",1814,NA,0.353,0.016
"1087","JPN",1815,NA,0.353,0.016
"1088","JPN",1816,NA,0.353,0.016
"1089","JPN",1817,NA,0.353,0.016
"1090","JPN",1818,NA,0.353,0.016
"1091","JPN",1819,NA,0.353,0.016
"1092","JPN",1820,NA,0.353,0.016
"1093","JPN",1821,NA,0.353,0.016
"1094","JPN",1822,NA,0.353,0.016
"1095","JPN",1823,NA,0.353,0.016
"1096","JPN",1824,NA,0.353,0.016
"1097","JPN",1825,NA,0.353,0.016
"1098","JPN",1826,NA,0.353,0.016
"1099","JPN",1827,NA,0.353,0.016
"1100","JPN",1828,NA,0.353,0.016
"1101","JPN",1829,NA,0.353,0.016
"1102","JPN",1830,NA,0.353,0.016
"1103","JPN",1831,NA,0.353,0.016
"1104","JPN",1832,NA,0.353,0.016
"1105","JPN",1833,NA,0.353,0.016
"1106","JPN",1834,NA,0.353,0.016
"1107","JPN",1835,NA,0.353,0.016
"1108","JPN",1836,NA,0.353,0.016
"1109","JPN",1837,NA,0.353,0.016
"1110","JPN",1838,NA,0.353,0.016
"1111","JPN",1839,NA,0.353,0.016
"1112","JPN",1840,NA,0.353,0.016
"1113","JPN",1841,NA,0.353,0.016
"1114","JPN",1842,NA,0.353,0.016
"1115","JPN",1843,NA,0.353,0.016
"1116","JPN",1844,NA,0.353,0.016
"1117","JPN",1845,NA,0.353,0.016
"1118","JPN",1846,NA,0.353,0.016
"1119","JPN",1847,NA,0.353,0.016
"1120","JPN",1848,NA,0.353,0.016
"1121","JPN",1849,NA,0.353,0.016
"1122","JPN",1850,NA,0.353,0.017
"1123","JPN",1851,NA,0.353,0.017
"1124","JPN",1852,NA,0.353,0.017
"1125","JPN",1853,NA,0.353,0.017
"1126","JPN",1854,NA,0.353,0.018
"1127","JPN",1855,NA,0.353,0.018
"1128","JPN",1856,NA,0.353,0.018
"1129","JPN",1857,NA,0.353,0.018
"1130","JPN",1858,NA,0.353,0.019
"1131","JPN",1859,NA,0.353,0.019
"1132","JPN",1860,NA,0.225,0.019
"1133","JPN",1861,NA,0.225,0.019
"1134","JPN",1862,NA,0.225,0.019
"1135","JPN",1863,NA,0.225,0.019
"1136","JPN",1864,NA,0.225,0.019
"1137","JPN",1865,NA,0.225,0.019
"1138","JPN",1866,NA,0.225,0.019
"1139","JPN",1867,NA,0.225,0.019
"1140","JPN",1868,NA,0.196,0.019
"1141","JPN",1869,NA,0.196,0.038
"1142","JPN",1870,NA,0.18,0.081
"1143","JPN",1871,NA,0.18,0.081
"1144","JPN",1872,NA,0.18,0.081
"1145","JPN",1873,NA,0.18,0.081
"1146","JPN",1874,NA,0.18,0.083
"1147","JPN",1875,NA,0.18,0.101
"1148","JPN",1876,NA,0.18,0.109
"1149","JPN",1877,NA,0.18,0.109
"1150","JPN",1878,NA,0.18,0.109
"1151","JPN",1879,NA,0.18,0.109
"1152","JPN",1880,NA,0.18,0.109
"1153","JPN",1881,NA,0.2,0.109
"1154","JPN",1882,NA,0.2,0.109
"1155","JPN",1883,NA,0.2,0.109
"1156","JPN",1884,NA,0.2,0.109
"1157","JPN",1885,NA,0.2,0.109
"1158","JPN",1886,NA,0.2,0.109
"1159","JPN",1887,NA,0.2,0.109
"1160","JPN",1888,NA,0.2,0.109
"1161","JPN",1889,NA,0.301,0.11
"1162","JPN",1890,NA,0.304,0.169
"1163","JPN",1891,NA,0.304,0.182
"1164","JPN",1892,NA,0.304,0.179
"1165","JPN",1893,NA,0.304,0.178
"1166","JPN",1894,NA,0.304,0.18
"1167","JPN",1895,NA,0.304,0.18
"1168","JPN",1896,NA,0.304,0.18
"1169","JPN",1897,NA,0.304,0.18
"1170","JPN",1898,NA,0.304,0.188
"1171","JPN",1899,NA,0.304,0.188
"1172","JPN",1900,0.791,0.251,0.196
"1173","JPN",1901,0.791,0.251,0.2
"1174","JPN",1902,0.791,0.251,0.199
"1175","JPN",1903,0.791,0.251,0.199
"1176","JPN",1904,0.791,0.251,0.199
"1177","JPN",1905,0.791,0.251,0.199
"1178","JPN",1906,0.791,0.251,0.2
"1179","JPN",1907,0.791,0.251,0.2
"1180","JPN",1908,0.791,0.251,0.2
"1181","JPN",1909,0.791,0.251,0.198
"1182","JPN",1910,0.791,0.251,0.2
"1183","JPN",1911,0.791,0.251,0.202
"1184","JPN",1912,0.791,0.251,0.201
"1185","JPN",1913,0.791,0.251,0.205
"1186","JPN",1914,0.791,0.251,0.205
"1187","JPN",1915,0.791,0.251,0.205
"1188","JPN",1916,0.791,0.251,0.205
"1189","JPN",1917,0.791,0.251,0.207
"1190","JPN",1918,0.791,0.251,0.209
"1191","JPN",1919,0.791,0.251,0.209
"1192","JPN",1920,0.791,0.251,0.211
"1193","JPN",1921,0.791,0.251,0.211
"1194","JPN",1922,0.791,0.251,0.211
"1195","JPN",1923,0.791,0.251,0.211
"1196","JPN",1924,0.791,0.251,0.213
"1197","JPN",1925,0.791,0.251,0.212
"1198","JPN",1926,0.791,0.251,0.218
"1199","JPN",1927,0.791,0.251,0.218
"1200","JPN",1928,0.791,0.251,0.217
"1201","JPN",1929,0.791,0.251,0.217
"1202","JPN",1930,0.791,0.251,0.216
"1203","JPN",1931,0.791,0.251,0.216
"1204","JPN",1932,0.791,0.251,0.214
"1205","JPN",1933,0.791,0.251,0.209
"1206","JPN",1934,0.791,0.251,0.207
"1207","JPN",1935,0.791,0.251,0.206
"1208","JPN",1936,0.791,0.251,0.207
"1209","JPN",1937,0.791,0.251,0.199
"1210","JPN",1938,0.791,0.251,0.196
"1211","JPN",1939,0.791,0.251,0.195
"1212","JPN",1940,0.791,0.251,0.186
"1213","JPN",1941,0.791,0.251,0.185
"1214","JPN",1942,0.791,0.251,0.179
"1215","JPN",1943,0.791,0.251,0.179
"1216","JPN",1944,0.791,0.251,0.179
"1217","JPN",1945,0.791,0.251,0.204
"1218","JPN",1946,2.303,0.156,0.279
"1219","JPN",1947,3.446,0.156,0.353
"1220","JPN",1948,3.446,0.14,0.363
"1221","JPN",1949,3.446,0.14,0.364
"1222","JPN",1950,3.446,0.14,0.364
"1223","JPN",1951,3.446,0.14,0.365
"1224","JPN",1952,3.446,0.14,0.551
"1225","JPN",1953,3.446,0.129,0.699
"1226","JPN",1954,3.446,0.129,0.699
"1227","JPN",1955,3.446,0.129,0.734
"1228","JPN",1956,3.446,0.129,0.742
"1229","JPN",1957,3.446,0.137,0.742
"1230","JPN",1958,3.446,0.129,0.748
"1231","JPN",1959,3.446,0.129,0.751
"1232","JPN",1960,3.446,0.129,0.751
"1233","JPN",1961,3.446,0.129,0.751
"1234","JPN",1962,3.446,0.129,0.751
"1235","JPN",1963,3.446,0.129,0.751
"1236","JPN",1964,3.446,0.129,0.751
"1237","JPN",1965,3.446,0.129,0.751
"1238","JPN",1966,3.446,0.129,0.751
"1239","JPN",1967,3.446,0.129,0.75
"1240","JPN",1968,3.446,0.129,0.75
"1241","JPN",1969,3.446,0.129,0.75
"1242","JPN",1970,3.446,0.129,0.746
"1243","JPN",1971,3.446,0.112,0.75
"1244","JPN",1972,3.446,0.112,0.752
"1245","JPN",1973,3.446,0.112,0.753
"1246","JPN",1974,3.446,0.112,0.753
"1247","JPN",1975,3.446,0.112,0.753
"1248","JPN",1976,3.446,0.112,0.753
"1249","JPN",1977,3.446,0.112,0.752
"1250","JPN",1978,3.446,0.112,0.752
"1251","JPN",1979,3.446,0.112,0.752
"1252","JPN",1980,3.446,0.12,0.754
"1253","JPN",1981,3.446,0.12,0.754
