"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP"
"1360","ECU","Ecuador",2004,19.253,21.114,0,1.751,1.066,0,0.008,57.605,0.277,13.249
"1361","ECU","Ecuador",2005,21.557,19.464,0,1.253,0.658,0,0.011,56.821,0.905,13.727
"1362","ECU","Ecuador",2006,22.101,22.916,0,1.206,0.658,0,0.025,53.767,0.01,14.507
"1363","ECU","Ecuador",2007,22.638,23.275,0,1.183,0.625,0,0.042,52.893,0.012,15.093
"1364","ECU","Ecuador",2008,25.79,22.789,0,1.065,0.558,0,0.035,50.314,0.042,14.897
"1365","ECU","Ecuador",2009,25.789,21.027,0,1.361,0.539,0.31,0.029,51.778,0.045,15.677
"1366","ECU","Ecuador",2010,25.006,21.727,0,1.357,0.586,0.303,0.042,51.874,0.037,16.812
"1367","ECU","Ecuador",2011,22.017,28.347,0,1.243,0.578,0.24,0.021,48.336,0.056,17.67
"1368","ECU","Ecuador",2012,19.361,27.47,0,1.22,0.637,0.192,0.035,51.945,0.004,19.687
"1369","ECU","Ecuador",2013,21.48,22.505,0,1.395,0.659,0.265,0.05,54.692,-0.072,18.998
"1370","ECU","Ecuador",2014,21.592,23.765,0,1.335,0.634,0.223,0.055,53.301,0.008,19.207
"1371","ECU","Ecuador",2015,23.129,23.69,0,1.403,0.619,0.228,0.134,51.731,0.047,21.815
"1372","ECU","Ecuador",2016,22.091,23.744,0,3.217,0.717,0.236,0.073,50.856,0.093,19.866
"1373","ECU","Ecuador",2017,19.651,27.089,0,1.651,0.771,0.166,0.122,51.518,0.091,20.17
"1374","ECU","Ecuador",2018,23.155,26.081,0,1.642,0.848,0.131,0.119,49.03,0.092,21.063
"1375","ECU","Ecuador",2019,21.715,26.527,0,1.64,0.862,0.161,0.112,50.023,0.095,19.888
"1376","ECU","Ecuador",2020,24.282,27.389,0,1.802,0.926,0.169,0.131,46.421,0.106,18.675
"1377","ECU","Ecuador",2021,21.525,25.696,0,1.742,0.893,0.115,0.192,50.931,0.106,19.447
"1378","SLV","El Salvador",1990,17.577,19.245,0,4.772,0,3.022,0,47.738,10.668,11.265
"1379","SLV","El Salvador",1991,19.253,18.632,0,5.336,0,3.391,0,50.399,6.38,11.848
"1380","SLV","El Salvador",1992,18.173,18.192,0,5.427,0,2.878,0,57.578,0.63,12.013
"1381","SLV","El Salvador",1993,18.01,18.477,0,3.198,0,2.023,0,57.932,2.383,13.123
"1382","SLV","El Salvador",1994,19.367,20.122,0,3.134,0,2.027,0,55.149,2.229,13.747
"1383","SLV","El Salvador",1995,22.954,19.063,0,0.987,0,0,0,55.482,1.513,14.722
"1384","SLV","El Salvador",1996,22.439,20.607,0,0.743,0,0,0,55.917,0.294,14.202
"1385","SLV","El Salvador",1997,22.257,22.018,0,0.926,0,0,0,54.729,0.069,14.199
"1386","SLV","El Salvador",1998,22.401,22.911,0,0.916,0,0,0,53.747,0.026,14.339
"1387","SLV","El Salvador",1999,24.785,19.497,0,0.862,0,0,0,54.85,0.006,14.033
"1388","SLV","El Salvador",2000,25.704,19.484,0,0.692,0,0,0,54.114,0.006,14.165
"1389","SLV","El Salvador",2001,24.472,17.804,0,0.658,0,0,0,57.061,0.006,14.352
"1390","SLV","El Salvador",2002,23.528,16.601,0,0.623,0,0,0,57.782,1.467,15.348
"1391","SLV","El Salvador",2003,23.145,15.789,0,0.662,0,0,0,58.853,1.55,15.62
"1392","SLV","El Salvador",2004,22.805,15.579,0.712,0.697,0,0,0,58.258,1.95,15.963
"1393","SLV","El Salvador",2005,25.495,13.581,0.645,0.721,0.067,0,0,58.062,1.495,16.988
"1394","SLV","El Salvador",2006,26.936,12.482,0.605,0.743,0.109,0,0,57.668,1.566,18.274
"1395","SLV","El Salvador",2007,29.235,12.248,0.605,0.757,0.101,0,0,55.621,1.533,18.764
"1396","SLV","El Salvador",2008,29.407,12.857,0.6,0.615,0.094,0,0,54.785,1.735,18.984
"1397","SLV","El Salvador",2009,30.097,14.509,0.641,0.527,0.101,0,0,52.369,1.858,17.917
"1398","SLV","El Salvador",2010,28.88,13.639,0.603,0.564,0.097,0,0,54.472,1.842,18.686
"1399","SLV","El Salvador",2011,29.664,13.142,0.6,0.547,0.116,0,0,54.232,1.815,18.728
"1400","SLV","El Salvador",2012,30.677,12.886,0.592,0.605,0.117,0,0,53.349,1.892,19.05
"1401","SLV","El Salvador",2013,33.52,12.418,0.58,0.585,0.115,0,0,51.003,1.893,20.061
"1402","SLV","El Salvador",2014,33.966,12.745,0.603,1.136,0.111,0,0,49.512,2.038,19.822
"1403","SLV","El Salvador",2015,33.165,13.044,0.638,2.4,0.104,0,0,48.898,1.857,19.876
"1404","SLV","El Salvador",2016,33.571,13.2,0.669,2.253,0.095,0,0,48.475,1.832,20.514
"1405","SLV","El Salvador",2017,34.395,13.074,0.682,2.151,0.093,0,0,48.018,1.679,20.941
"1406","SLV","El Salvador",2018,34.102,12.72,0.672,2.151,0.105,0,0,48.624,1.732,21.288
"1407","SLV","El Salvador",2019,34.799,12.833,0.68,0.779,0.116,0,0,49.326,1.584,20.941
"1408","SLV","El Salvador",2020,36.172,12.952,0.666,0.494,0.112,0,0,47.849,1.866,21.996
"1409","SLV","El Salvador",2021,33.74,11.513,0.602,0.697,0.121,0,0,52.132,1.318,23.299
"1410","EST","Estonia",1995,30.043,33.947,0,1.003,1.003,0,0,35.006,0,34.998
"1411","EST","Estonia",1996,26.93,33.979,0,1.083,1.083,0,0,38.008,0,33.824
"1412","EST","Estonia",1997,26.943,33.118,0,1.124,1.124,0,0,38.813,0.002,33.553
"1413","EST","Estonia",1998,30.365,32.853,0,1.106,1.106,0,0,35.676,0,33.622
"1414","EST","Estonia",1999,29.822,33.905,0,1.133,1.133,0,0,35.14,0,32.37
"1415","EST","Estonia",2000,24.814,35.107,0,1.248,1.248,0,0,38.831,0,31.087
"1416","EST","Estonia",2001,23.674,35.096,0,1.199,1.199,0,0,40.032,0,30.321
"1417","EST","Estonia",2002,24.141,35.221,0,1.112,1.112,0,0,39.526,0,30.982
"1418","EST","Estonia",2003,26.067,34.299,0,1.067,1.067,0,0,38.567,0,30.771
"1419","EST","Estonia",2004,25.394,33.089,0,1.002,1.002,0,0,40.514,0,30.985
"1420","EST","Estonia",2005,23.162,33.977,0,0.958,0.958,0,0,41.903,0,29.756
"1421","EST","Estonia",2006,22.908,32.776,0,0.801,0.801,0,0,43.516,0,30.437
"1422","EST","Estonia",2007,23.549,33.126,0,0.695,0.695,0,0,42.63,0,30.984
"1423","EST","Estonia",2008,24.601,36.426,0,0.93,0.93,0,0,38.044,0,31.238
"1424","EST","Estonia",2009,21.154,36.832,0,0.977,0.977,0,0,41.037,0,34.952
"1425","EST","Estonia",2010,19.826,38.407,0,1.048,1.048,0,0,40.719,0,33.196
"1426","EST","Estonia",2011,19.932,36.836,0,0.98,0.98,0,0,42.251,0,31.494
"1427","EST","Estonia",2012,20.841,35.218,0,1.032,1.032,0,0,42.909,0,31.7
"1428","EST","Estonia",2013,22.664,34.693,0,0.956,0.956,0,0,41.688,0,31.666
"1429","EST","Estonia",2014,22.951,33.893,0,0.915,0.915,0,0,42.241,0,32.135
"1430","EST","Estonia",2015,23.373,33.463,0,0.844,0.844,0,0,42.321,0,33.32
"1431","EST","Estonia",2016,22.332,33.528,0,0.809,0.809,0,0,43.33,0,33.517
"1432","EST","Estonia",2017,22.043,34.202,0,0.742,0.742,0,0,43.012,0,32.548
"1433","EST","Estonia",2018,22.61,34.909,0,0.679,0.679,0,0,41.802,0,32.901
"1434","EST","Estonia",2019,21.949,35.024,0,0.624,0.624,0,0,42.403,0,33.487
"1435","EST","Estonia",2020,23.012,36.465,0,0.64,0.64,0,0,39.883,0,33.256
"1436","EST","Estonia",2021,24.936,34.657,0,0.563,0.563,0,0,39.844,0,33.507
"1437","GTM","Guatemala",1990,19.159,16.488,0,5.63,0,0,0,58.723,0,7.873
"1438","GTM","Guatemala",1991,25.313,14.229,0,5.727,0,0,0,54.731,0,8.567
"1439","GTM","Guatemala",1992,18.819,13.968,0,4.47,0,0,0,62.743,0,9.761
"1440","GTM","Guatemala",1993,19.788,15.105,0,3.323,0,0,0,61.784,0,9.633
"1441","GTM","Guatemala",1994,13.919,17.012,0,3.668,0,0,0,65.401,0,8.494
"1442","GTM","Guatemala",1995,17.145,15.787,0,3.492,0.643,0,0,63.567,0.008,9.756
"1443","GTM","Guatemala",1996,15.41,14.716,0,2.898,0.582,0,0,61.83,5.146,10.596
"1444","GTM","Guatemala",1997,11.422,14.434,0,2.411,0.696,0,0,62.904,8.829,10.742
"1445","GTM","Guatemala",1998,18.246,15.042,0,2.467,0.623,0,0,63.949,0.296,10.842
"1446","GTM","Guatemala",1999,19.435,14.839,0,2.401,0.636,0,0,63.301,0.023,11.625
"1447","GTM","Guatemala",2000,19.917,15.538,0,2.097,0.924,0,0,62.409,0.04,11.749
"1448","GTM","Guatemala",2001,20.59,15.213,0,1.927,1.041,0,0,62.256,0.013,12.739
"1449","GTM","Guatemala",2002,22.829,13.74,0,1.867,1,0,0,61.55,0.013,13.684
"1450","GTM","Guatemala",2003,22.308,14.659,0,1.909,1.124,0,0,61.114,0.01,13.519
"1451","GTM","Guatemala",2004,16.191,14.628,0,2.365,1.206,0,0,62.016,4.8,13.432
"1452","GTM","Guatemala",2005,16.19,14.976,0,2.438,1.256,0,0,60.331,6.065,13.088
"1453","GTM","Guatemala",2006,17.12,14.584,0.563,2.431,1.175,0,0,58.387,6.915,13.846
"1454","GTM","Guatemala",2007,18,13.812,1.039,2.267,1.162,0,0,59.299,5.583,14.021
"1455","GTM","Guatemala",2008,19.11,14.086,1.066,2.265,1.249,0,0,57.407,6.068,13.022
"1456","GTM","Guatemala",2009,18.959,15.024,1.093,3.087,1.498,0,0,55.239,6.598,12.333
"1457","GTM","Guatemala",2010,18.647,15.196,1.077,2.895,1.495,0,0,55.987,6.198,12.47
"1458","GTM","Guatemala",2011,21.261,14.807,1.053,2.715,1.34,0,0,54.621,5.544,12.767
"1459","GTM","Guatemala",2012,20.827,15.228,1.098,3.158,1.418,0,0,54.087,5.602,12.888
"1460","GTM","Guatemala",2013,23.117,15.351,1.107,1.922,1.126,0,0,52.597,5.905,13.275
"1461","GTM","Guatemala",2014,24.015,15.655,1.137,1.748,1.118,0,0,51.457,5.988,13.227
"1462","GTM","Guatemala",2015,22.407,16.078,1.209,1.726,1.14,0,0,52.154,6.424,12.776
"1463","GTM","Guatemala",2016,24.849,16.527,1.193,1.442,0.851,0,0,49.856,6.132,13.227
"1464","GTM","Guatemala",2017,23.408,16.535,1.237,1.789,1.019,0,0,50.746,6.285,13.237
"1465","GTM","Guatemala",2018,22.394,16.691,1.246,1.867,1.193,0,0,51.381,6.422,13.15
"1466","GTM","Guatemala",2019,22.174,16.801,1.21,1.526,0.889,0,0,52.027,6.262,12.984
"1467","GTM","Guatemala",2020,22.476,17.096,1.152,1.495,0.955,0,0,50.977,6.803,12.434
"1468","GTM","Guatemala",2021,24.748,15.21,1.103,1.493,0.891,0,0,51.71,5.736,14.151
"1469","HND","Honduras",1990,20.334,8.473,0,0.738,0.738,0,0,66.161,4.294,12.357
"1470","HND","Honduras",1991,21.9,8.199,0,0.701,0.701,0,0,65.731,3.468,12.769
"1471","HND","Honduras",1992,25.082,8.5,0,0.691,0.691,0,0,61.745,3.983,13.345
"1472","HND","Honduras",1993,23.567,8.997,0,2.91,0.827,2.084,0,60.482,4.043,13.093
"1473","HND","Honduras",1994,21.222,9.32,0,1.667,0.806,0.771,0,62.925,4.866,12.639
"1474","HND","Honduras",1995,26.063,9.475,0,1.329,0.723,0.595,0,58.671,4.463,13.812
"1475","HND","Honduras",1996,23.169,10.893,0,1.602,0.815,0.787,0,58.855,5.481,13.554
"1476","HND","Honduras",1997,22.03,11.246,0,2.164,0.931,1.173,0,58.912,5.648,13.796
"1477","HND","Honduras",1998,21.345,8.216,0,1.834,0.999,0.835,0,63.966,4.639,16.902
"1478","HND","Honduras",1999,17.126,8.166,0,1.474,0.9,0.575,0,68.25,4.984,18.099
"1479","HND","Honduras",2000,15.888,9.436,0,1.456,1.03,0.426,0,67.963,5.256,17.157
"1480","HND","Honduras",2001,17.139,10.344,0,1.079,0.855,0.224,0,66.261,5.177,17.426
"1481","HND","Honduras",2002,16.592,13.084,0,0.925,0.925,0,0,63.777,5.622,17.624
"1482","HND","Honduras",2003,17.578,14.151,0,0.919,0.919,0,0,61.239,6.114,17.562
"1483","HND","Honduras",2004,20.084,13.775,0,1.288,0.815,0.473,0,59.019,5.834,18.133
"1484","HND","Honduras",2005,21.342,13.391,0,1.913,0.516,0.438,0,57.72,5.634,17.945
"1485","HND","Honduras",2006,24.549,13.199,0,0.954,0.597,0.357,0,57.925,3.372,18.26
"1486","HND","Honduras",2007,25.635,13.077,0.862,0.952,0.631,0.321,0,56.292,3.182,19.763
"1487","HND","Honduras",2008,25.652,14.241,0,1.06,0.516,0.544,0,55.75,3.297,19.555
"1488","HND","Honduras",2009,25.47,16.562,0,0.797,0.457,0.34,0,53.305,3.867,17.792
"1489","HND","Honduras",2010,24.26,15.897,0.888,1.822,0.466,0.659,0,53.053,4.08,18.225
"1490","HND","Honduras",2011,28.105,11.726,0.952,1.011,0.488,0.523,0,54.371,3.834,17.703
"1491","HND","Honduras",2012,26.156,16.402,0.965,1.839,0.495,0.348,0,51.293,3.345,18.313
"1492","HND","Honduras",2013,27.2,17.598,0.913,2.03,0.418,0.344,0,48.882,3.377,18.909
"1493","HND","Honduras",2014,25.843,15.093,0.903,2.784,0.333,0.471,0,52.177,3.2,19.922
"1494","HND","Honduras",2015,26.402,14.281,1.063,2.783,0.315,0.353,0,52.827,2.643,20.569
"1495","HND","Honduras",2016,26.839,14.107,0.788,2.473,0.3,0.267,0,51.134,4.659,22.227
"1496","HND","Honduras",2017,28.094,15.222,0.786,2.589,0.292,0.296,0,51.488,1.821,21.652
"1497","HND","Honduras",2018,28.613,15.312,0.813,2.573,0.345,0.22,0,50.782,1.907,21.913
"1498","HND","Honduras",2019,26.162,15.961,0.761,2.597,0.338,0.258,0,50.565,3.954,21.465
"1499","HND","Honduras",2020,22.754,20.576,0.831,2.627,0.251,0.291,0,49.374,3.837,19.198
"1500","HND","Honduras",2021,24.271,16.54,0.745,2.839,0.404,0.323,0,52.264,3.341,21.202
"1501","ISR","Israel",1995,34.7,13.87,4.643,10.65,5.914,0,0,36.137,0,34.008
"1502","ISR","Israel",1996,33.915,14.135,4.709,10.412,6.136,0,0,36.83,0,33.597
"1503","ISR","Israel",1997,35.613,14.551,4.433,9.686,6.243,0,0,35.717,0,34.275
"1504","ISR","Israel",1998,35.984,14.839,4.167,9.766,6.378,0,0,35.244,0,33.319
"1505","ISR","Israel",1999,35.714,14.846,4.016,9.882,6.545,0,0,35.542,0,33.256
"1506","ISR","Israel",2000,39.379,14.56,3.618,9.509,6.278,0,0,32.933,0,34.083
"1507","ISR","Israel",2001,39.178,15.498,3.731,8.802,5.866,0,0,32.792,0,33.851
"1508","ISR","Israel",2002,35.238,16.04,4.32,8.847,6.14,0,0,35.556,0,33.017
"1509","ISR","Israel",2003,33.692,16.715,4.578,8.907,6.361,0,0,36.107,0,32.287
"1510","ISR","Israel",2004,32.954,16.25,4.653,9.858,6.6,0,0,36.285,0,32.359
"1511","ISR","Israel",2005,33.793,15.998,4.587,10.165,6.605,0,0,35.457,0,32.759
"1512","ISR","Israel",2006,36.784,15.311,4.197,9.57,6.295,0,0,34.137,0,33.349
"1513","ISR","Israel",2007,36.316,15.041,3.936,9.938,6.41,0,0,34.768,0,33.331
"1514","ISR","Israel",2008,32.852,16.267,3.72,10.416,6.777,0,0,36.746,0,31.419
"1515","ISR","Israel",2009,29.796,16.868,3.916,10.753,7.354,0,0,38.667,0,29.254
"1516","ISR","Israel",2010,29.022,16.814,3.812,11.135,6.96,0,0,39.217,0,30.189
"1517","ISR","Israel",2011,29.662,16.77,3.763,11.18,6.863,0,0,38.625,0,30.387
"1518","ISR","Israel",2012,30.206,16.792,3.976,10.539,6.928,0,0,38.486,0,29.544
"1519","ISR","Israel",2013,31.048,16.326,3.91,10.446,6.577,0,0,38.27,0,30.414
"1520","ISR","Israel",2014,30.511,16.252,3.831,10.449,6.498,0,0,38.958,0,30.732
"1521","ISR","Israel",2015,31.136,16.271,3.759,11.093,6.475,0,0,37.741,0,31.111
"1522","ISR","Israel",2016,31.46,16.555,3.65,10.768,6.347,0,0,37.567,0,31.093
"1523","ISR","Israel",2017,35.478,16.09,3.565,10.408,6.069,0,0,34.46,0,32.307
"1524","ISR","Israel",2018,32.512,16.995,3.777,10.748,6.29,0,0,35.968,0,30.856
"1525","ISR","Israel",2019,32.576,17.285,3.802,10.636,6.295,0,0,35.701,0,30.223
"1526","ISR","Israel",2020,33.025,17.357,3.938,10.349,5.889,0,0,35.331,0,29.686
"1527","ISR","Israel",2021,35.584,15.486,3.141,12.065,5.645,0,0,33.724,0,32.496
"1528","JAM","Jamaica",2003,39.883,2.564,4.198,5.313,1.103,0,0,47.676,0.365,23.904
"1529","JAM","Jamaica",2004,41.29,2.955,4.078,5.826,0.971,0,0,45.48,0.371,24.724
"1530","JAM","Jamaica",2005,38.431,3.018,4.408,6.617,0.892,0,0,47.234,0.291,23.299
"1531","JAM","Jamaica",2006,39.377,3.092,4.617,5.831,0.921,0,0,46.695,0.388,24.101
"1532","JAM","Jamaica",2007,40.115,2.893,4.511,5.75,0.815,0,0,46.318,0.413,24.777
"1533","JAM","Jamaica",2008,41.341,2.96,4.587,5.052,0.967,0,0,45.766,0.294,25.096
"1534","JAM","Jamaica",2009,42.331,2.916,4.594,3.562,0.674,0,0,46.291,0.306,24.9
"1535","JAM","Jamaica",2010,36.887,2.855,4.455,3.461,0.905,0,0,52.081,0.261,24.908
"1536","JAM","Jamaica",2011,35.546,3.804,4.835,3.766,0.866,0,0,51.674,0.375,24.501
"1537","JAM","Jamaica",2012,34.607,3.543,4.624,3.55,0.753,0,0,53.305,0.372,24.526
"1538","JAM","Jamaica",2013,31.565,3.886,4.831,4.732,1.567,0,0,54.68,0.305,24.932
"1539","JAM","Jamaica",2014,30.246,4.155,5.033,4.717,1.608,0,0,55.61,0.238,24.762
"1540","JAM","Jamaica",2015,30.22,3.847,4.854,4.539,1.7,0,0,56.308,0.232,25.766
"1541","JAM","Jamaica",2016,29.007,3.847,4.888,4.525,1.519,0,0,57.466,0.266,26.539
"1542","JAM","Jamaica",2017,25.126,3.723,5.002,4.561,1.648,0,0,61.227,0.361,27.287
"1543","JAM","Jamaica",2018,25.726,3.743,5.078,4.411,1.509,0,0,60.613,0.429,27.723
"1544","JAM","Jamaica",2019,25.745,4.077,5.193,3.172,1.497,0,0,61.455,0.357,28.553
"1545","JAM","Jamaica",2020,28.598,4.608,5.662,2.866,1.469,0,0,57.931,0.335,27.668
"1546","JAM","Jamaica",2021,27.108,5.137,5.201,2.945,1.549,0,0,59.289,0.319,27.892
"1547","KAZ","Kazakhstan",1998,31.974,0,0,9.304,9.192,0,0,58.678,0.044,12.326
"1548","KAZ","Kazakhstan",1999,27.488,0,21.621,6.672,6.058,0,0,41.729,2.49,16.253
"1549","KAZ","Kazakhstan",2000,41.436,0,19.136,4.058,3.96,0,0,34.658,0.712,19.915
"1550","KAZ","Kazakhstan",2001,42.441,0,17.257,3.787,3.721,0,0,36.404,0.11,22.156
"1551","KAZ","Kazakhstan",2002,41.526,0,17.274,4.026,3.901,0,0,37.145,0.03,20.52
"1552","KAZ","Kazakhstan",2003,42.495,0,15.042,3.264,3.154,0,0,39.236,-0.037,22.729
"1553","KAZ","Kazakhstan",2004,46.726,0,13.201,3.077,2.976,0,0,36.989,0.007,21.679
"1554","KAZ","Kazakhstan",2005,51.662,0.71,10.177,2.373,2.297,0,0,35.077,0.002,25.541
"1555","KAZ","Kazakhstan",2006,53.732,0.954,8.872,2.207,2.128,0,0,34.233,0.001,26.106
"1556","KAZ","Kazakhstan",2007,53.676,1.49,8.83,2.204,2.137,0,0,33.773,0.027,26.065
"1557","KAZ","Kazakhstan",2008,54.562,1.363,5.667,2.062,2.009,0,0,36.345,0.001,27.617
"1558","KAZ","Kazakhstan",2009,47.869,2.481,6.458,2.978,2.925,0,0,40.214,0,21.2
"1559","KAZ","Kazakhstan",2010,39.989,2.529,4.898,2.405,2.357,0,0,50.18,0,23.755
"1560","KAZ","Kazakhstan",2011,38.465,2.178,4.116,1.859,1.819,0,0,53.381,0,25.536
"1561","KAZ","Kazakhstan",2012,38.202,2.477,4.609,1.957,1.911,0,0,52.755,0,23.853
"1562","KAZ","Kazakhstan",2013,36.014,2.501,4.68,1.978,1.936,0,0,54.826,0.001,22.586
"1563","KAZ","Kazakhstan",2014,37.226,2.701,5.116,2.296,2.251,0,0,52.66,0.001,21.084
"1564","KAZ","Kazakhstan",2015,38.848,3.787,7.314,3.571,3.538,0,0,46.478,0.002,15.539
"1565","KAZ","Kazakhstan",2016,37.259,3.778,7.571,3.252,3.237,0,0,48.133,0.006,14.916
"1566","KAZ","Kazakhstan",2017,35.932,3.418,6.622,2.952,2.938,0,0,50.959,0.117,16.013
"1567","KAZ","Kazakhstan",2018,37.89,3.156,5.899,2.848,2.847,0,0,50.161,0.046,16.96
"1568","KAZ","Kazakhstan",2019,36.259,3.19,6.008,2.781,2.781,0,0,51.753,0.009,16.676
"1569","KAZ","Kazakhstan",2020,35.233,5.301,7.319,3.119,3.119,0,0,49.004,0.023,14.061
"1570","KAZ","Kazakhstan",2021,37.965,5.546,6.425,2.655,2.655,0,0,47.408,0.001,15.597
"1571","KEN","Kenya",2001,30.299,1.442,0,0,0,0,0,68.259,0,12.963
"1572","KEN","Kenya",2002,32.618,1.382,0,0,0,0,0,66,0,12.521
"1573","KEN","Kenya",2003,34.739,1.459,0,0,0,0,0,63.802,0,13.094
"1574","KEN","Kenya",2004,35.251,1.482,0,0,0,0,0,63.266,0,13.558
"1575","KEN","Kenya",2005,35.925,1.319,0,0.066,0.066,0,0,62.352,0.337,14.7
"1576","KEN","Kenya",2006,38.007,1.447,0,0.023,0.023,0,0,59.969,0.553,14.718
"1577","KEN","Kenya",2007,36.081,1.345,0,0.235,0.235,0,0,61.455,0.885,15.965
"1578","KEN","Kenya",2008,40.707,1.21,0,0.297,0.297,0,0,56.713,1.072,16.709
"1579","KEN","Kenya",2009,39.531,1.036,0,0.234,0.234,0,0,58.192,1.007,16.027
"1580","KEN","Kenya",2010,40.187,1.105,0,0.208,0.208,0,0,57.489,1.012,15.874
"1581","KEN","Kenya",2011,41.897,1.044,0,0.161,0.161,0,0,55.819,1.08,16.708
"1582","KEN","Kenya",2012,45.252,1.324,0,0.166,0.166,0,0,52.147,1.111,16.229
"1583","KEN","Kenya",2013,47.827,1.469,0,0.131,0.131,0,0,49.506,1.067,16.281
"1584","KEN","Kenya",2014,45.779,1.381,0,0.115,0.115,0,0,51.688,1.037,17.444
"1585","KEN","Kenya",2015,45.966,1.443,0,0.096,0.096,0,0,51.441,1.054,17.018
"1586","KEN","Kenya",2016,45.231,2.576,0,0.1,0.1,0,0,51.253,0.84,17.157
"1587","KEN","Kenya",2017,44.618,2.49,0,0.067,0.067,0,0,52.209,0.616,17.52
"1588","KEN","Kenya",2018,44.239,2.233,0,0.042,0.042,0,0,52.661,0.825,16.606
"1589","KEN","Kenya",2019,43.057,2.287,0,0.043,0.043,0,0,53.975,0.638,16.304
"1590","KEN","Kenya",2020,45.67,2.141,0,0.034,0.034,0,0,51.604,0.551,15.754
"1591","KEN","Kenya",2021,41.492,2.162,0,0.039,0.039,0,0,55.557,0.75,15.167
"1592","LVA","Latvia",1995,21.973,36.92,0,3.379,3.037,0,0,37.728,0,29.715
"1593","LVA","Latvia",1996,22.715,35.326,0,3.668,3.241,0,0,38.291,0,29.167
"1594","LVA","Latvia",1997,23.893,33.661,0,3.751,3.399,0,0,38.695,0,30.251
"1595","LVA","Latvia",1998,23.981,32.355,0,4.076,3.613,0,0,39.588,0,31.26
"1596","LVA","Latvia",1999,24.519,34.09,0,3.306,2.896,0,0,38.085,0,30.252
"1597","LVA","Latvia",2000,24.08,33.534,0,3.786,3.153,0,0,38.6,0,29.05
"1598","LVA","Latvia",2001,26.119,32.421,0,3.775,3.121,0,0,37.685,0,28.121
"1599","LVA","Latvia",2002,26.601,32.448,0,3.544,2.84,0,0,37.407,0,27.815
"1600","LVA","Latvia",2003,25.458,30.687,0.294,3.736,2.814,0,0.001,39.825,0,27.411
"1601","LVA","Latvia",2004,26.631,29.989,0.156,3.708,2.643,0,0.002,39.516,0,27.548
"1602","LVA","Latvia",2005,26.102,28.396,0.117,3.562,2.307,0,0.003,41.824,0,27.805
"1603","LVA","Latvia",2006,26.88,28.015,0.081,3.454,1.922,0,0.003,41.571,0,28.577
"1604","LVA","Latvia",2007,29.006,27.711,0.057,3.049,1.65,0,0.054,40.177,0,28.195
"1605","LVA","Latvia",2008,32.035,28.413,0.055,2.267,1.474,0,0.063,37.229,0,27.815
"1606","LVA","Latvia",2009,24.419,32.667,0.057,2.502,1.95,0,0.078,40.356,0,28.067
"1607","LVA","Latvia",2010,25.024,30.098,0.055,3.043,2.472,0,0.066,41.781,0,28.54
"1608","LVA","Latvia",2011,24.684,30.625,0.052,3.428,2.723,0,0.065,41.211,0,29.134
"1609","LVA","Latvia",2012,25.258,29.812,0.046,3.31,2.617,0,0.064,41.574,0,29.111
"1610","LVA","Latvia",2013,25.236,28.874,0.045,3.298,2.58,0,0.073,42.547,0,29.43
"1611","LVA","Latvia",2014,25.084,28.236,0.043,3.521,2.724,0,0.084,43.115,0,29.715
"1612","LVA","Latvia",2015,25.044,27.731,0.041,3.401,2.692,0,0.097,43.783,0,29.79
"1613","LVA","Latvia",2016,25.799,26.51,0.039,3.479,2.82,0,0.104,44.173,0,30.73
"1614","LVA","Latvia",2017,26.276,26.93,0.037,3.343,2.72,0,0.107,43.415,0,31.091
"1615","LVA","Latvia",2018,22.636,29.366,0.034,3.075,2.465,0,0.115,44.889,0,31.052
"1616","LVA","Latvia",2019,21.366,30.706,0.034,3.03,2.388,0,0.121,44.864,0,30.906
"1617","LVA","Latvia",2020,21.54,31.844,0.033,2.995,2.37,0,0.124,43.588,0,30.944
"1618","LVA","Latvia",2021,22.387,31.127,0.027,2.89,2.207,0,0.145,43.569,0,30.524
"1619","MYS","Malaysia",2000,54.588,1.977,0,0.005,0,0,0.005,39.754,3.677,14.052
"1620","MYS","Malaysia",2001,62.536,1.622,0,0.003,0,0,0.003,33.213,2.626,18.323
"1621","MYS","Malaysia",2002,60.714,1.562,0,0.002,0,0,0.002,35.181,2.541,18.296
"1622","MYS","Malaysia",2003,60.034,1.676,0,0.003,0,0,0.003,35.296,2.991,16.297
"1623","MYS","Malaysia",2004,61.296,1.607,0,0.002,0,0,0.002,33.9,3.196,15.93
"1624","MYS","Malaysia",2005,60.66,1.643,0,0.006,0,0,0.006,34.723,2.969,15.479
"1625","MYS","Malaysia",2006,65.561,1.762,0,0.001,0,0,0.001,29.829,2.847,15.082
"1626","MYS","Malaysia",2008,67.782,1.573,0,0.001,0,0,0.001,27.611,3.033,15.144
"1627","MYS","Malaysia",2012,71.451,1.488,0,0.001,0,0,0.001,23.447,3.614,16.092
"1628","MYS","Malaysia",2013,70.913,1.565,0,0.001,0,0,0.001,23.534,3.988,15.798
"1629","MYS","Malaysia",2014,70.959,1.586,0,0.001,0,0,0.001,23.615,3.839,15.321
