"","Country","Country_Name.x","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","wealth_gini","wealth_share_bottom50","wealth_share_top10","wealth_share_top1","Country_Name.y","e_peedgini","v2peedueq","v2x_corr","v2x_libdem","v2elfrfair","v2x_civlib","v2elpubfin"
"973","COL","Colombia",2007,29.034,11.722,3.385,7.811,2.78,1.416,0,44.459,3.589,19.299,0.830871476617517,0.0217,0.7189,0.421,"Colombia",23.894,-0.493,0.458,0.454,0.656,0.684,1.945
"974","COL","Colombia",2008,26.956,10.619,3.504,9.848,2.793,3.528,0,45.555,3.517,19.032,0.842933233196959,0.0174,0.7328,0.4337,"Colombia",23.879,-0.493,0.458,0.459,0.656,0.688,1.945
"975","COL","Colombia",2009,29.791,10.951,3.801,8.71,3.26,2.143,0,42.637,4.111,18.817,0.873865793137611,0.0052,0.7653,0.4544,"Colombia",23.502,-0.493,0.461,0.461,0.656,0.707,1.945
"976","COL","Colombia",2010,26.63,11.658,4.086,8.669,3.391,2.001,0,45.108,3.848,18.096,0.844668736383596,0.0165,0.7342,0.4331,"Colombia",23.615,-0.413,0.45,0.494,0.932,0.739,1.996
"977","COL","Colombia",2011,28.545,8.792,3.823,11.026,3.082,3.618,0,44.058,3.756,18.932,0.82602063876368,0.0235,0.7139,0.4202,"Colombia",NA,-0.413,0.435,0.532,0.932,0.792,1.916
"978","COL","Colombia",2012,33.223,8.99,3.633,10.399,3.056,3.183,0,40.508,3.248,19.721,0.80717347637983,0.0297,0.6909,0.4008,"Colombia",NA,-0.413,0.427,0.535,0.932,0.793,1.916
"979","COL","Colombia",2013,33.392,11.641,2.467,10.427,3.312,2.99,0,38.668,3.404,20.022,0.817983350552936,0.0276,0.7071,0.4271,"Colombia",NA,-0.408,0.429,0.537,0.932,0.799,1.916
"980","COL","Colombia",2014,33.579,9.196,1.762,10.717,3.637,2.761,0,40.878,3.868,19.55,0.823704453627784,0.0253,0.7131,0.4281,"Colombia",NA,-0.408,0.429,0.544,0.674,0.8,1.955
"981","COL","Colombia",2015,32.878,8.482,1.747,11.336,3.785,3.342,0,41.032,4.524,19.903,0.780194981458408,0.0359,0.6515,0.3437,"Colombia",NA,-0.408,0.427,0.544,0.604,0.798,1.916
"982","COL","Colombia",2016,32.965,9.371,1.819,10.977,3.987,2.694,0,40.633,4.235,19.079,0.781973243165339,0.0354,0.6539,0.3437,"Colombia",NA,-0.408,0.438,0.544,0.604,0.801,1.916
"983","COL","Colombia",2017,32.973,7.641,1.831,10.273,4.184,2.214,0,43.14,4.142,18.983,0.769790389819264,0.0381,0.6357,0.325,"Colombia",NA,-0.446,0.444,0.543,0.604,0.803,1.916
"984","COL","Colombia",2018,33.654,9.56,1.819,8.022,4.194,0.246,0,42.779,4.166,19.265,0.776836930093737,0.0367,0.6466,0.3365,"Colombia",NA,-0.446,0.44,0.537,1.573,0.754,2.035
"985","COL","Colombia",2019,32.295,9.507,1.724,9.08,4.182,0.442,0,42.951,4.443,19.722,0.776428264365109,0.0368,0.646,0.3355,"Colombia",NA,-0.847,0.42,0.502,1.573,0.677,2
"986","COL","Colombia",2020,32.938,9.92,1.956,9.681,4.854,0.51,0,41.432,4.074,18.809,0.774558080478187,0.0374,0.6433,0.3306,"Colombia",NA,-0.794,0.437,0.483,1.573,0.659,1.703
"987","COL","Colombia",2021,31.908,9.955,1.711,8.737,3.939,0.45,0,43.256,4.433,19.242,0.775749938653917,0.0372,0.6452,0.3341,"Colombia",NA,-1.046,0.414,0.485,1.573,0.639,1.447
"988","CRI","Costa Rica",1995,12.112,29.931,5.841,1.031,0.629,0,0,47.543,3.542,18.927,0.751859024803139,0.0412,0.6073,0.2707,"Costa Rica",31.654,1.878,0.198,0.848,1.931,0.96,2.5
"989","CRI","Costa Rica",1996,10.918,29.45,5.686,1.469,1.034,0,0,48.41,4.066,19.862,0.751828645585789,0.0411,0.6073,0.2707,"Costa Rica",31.813,1.878,0.198,0.849,1.931,0.96,2.5
"990","CRI","Costa Rica",1997,10.688,29.016,6.262,1.445,1.008,0,0,48.149,4.44,20.153,0.751738870113172,0.0411,0.6072,0.2705,"Costa Rica",31.852,1.878,0.198,0.843,1.931,0.96,2.5
"991","CRI","Costa Rica",1998,11.822,29.343,6.168,0.96,0.599,0,0,48.773,2.935,20.466,0.751738870113172,0.0411,0.6072,0.2705,"Costa Rica",31.917,1.878,0.198,0.85,1.949,0.96,2.5
"992","CRI","Costa Rica",1999,14.79,30.119,6.226,0.754,0.474,0,0,44.42,3.691,21.199,0.751738870113172,0.0411,0.6072,0.2705,"Costa Rica",31.789,1.803,0.179,0.85,1.949,0.96,2.5
"993","CRI","Costa Rica",2000,13.169,30.372,6.318,0.858,0.551,0,0,46.707,2.576,21.139,0.751738870113172,0.0411,0.6072,0.2705,"Costa Rica",31.47,1.803,0.179,0.849,1.949,0.96,2.5
"994","CRI","Costa Rica",2001,14.26,30.155,5.776,0.893,0.541,0,0,46.663,2.252,21.763,0.751963215023949,0.0411,0.6074,0.2707,"Costa Rica",32.015,1.803,0.179,0.849,1.949,0.961,2.5
"995","CRI","Costa Rica",2002,14.247,31.292,5.342,0.956,0.577,0,0,45.745,2.418,21.839,0.751963215023949,0.0411,0.6074,0.2707,"Costa Rica",32.365,1.803,0.179,0.853,1.976,0.961,2.5
"996","CRI","Costa Rica",2003,15.499,29.984,5.622,0.975,0.597,0,0,45.2,2.719,21.842,0.751963215023949,0.0411,0.6074,0.2707,"Costa Rica",32.675,1.803,0.174,0.854,1.976,0.961,2.5
"997","CRI","Costa Rica",2004,15.388,29.525,5.583,1.129,0.696,0,0,45.828,2.548,21.326,0.751828645585789,0.0411,0.6073,0.2707,"Costa Rica",32.292,1.803,0.174,0.853,1.976,0.961,2.5
"998","CRI","Costa Rica",2005,15.551,29.626,5.551,1.204,0.684,0,0,45.308,2.76,21.77,0.751828645585789,0.0411,0.6073,0.2707,"Costa Rica",32.459,1.803,0.174,0.851,1.976,0.959,2.5
"999","CRI","Costa Rica",2006,15.392,29.05,5.15,1.425,0.784,0,0,46.522,2.461,22.047,0.751779052144968,0.0412,0.6072,0.2705,"Costa Rica",32.719,1.803,0.189,0.856,2.299,0.959,2.5
"1000","CRI","Costa Rica",2007,16.542,27.543,5.321,1.328,0.725,0,0,46.851,2.416,23.136,0.751828645585789,0.0411,0.6073,0.2707,"Costa Rica",32.846,1.803,0.189,0.858,2.299,0.96,2.5
"1001","CRI","Costa Rica",2008,17.947,28.015,5.435,1.214,0.766,0,0,45.363,2.025,23.692,0.751963215023949,0.0411,0.6074,0.2707,"Costa Rica",33.019,1.803,0.189,0.858,2.299,0.96,2.5
"1002","CRI","Costa Rica",2009,17.641,31.888,5.989,1.222,0.896,0,0,41.287,1.973,22.108,0.751987529652411,0.0411,0.6074,0.2708,"Costa Rica",32.394,1.803,0.189,0.86,2.299,0.96,2.467
"1003","CRI","Costa Rica",2010,17.071,33.099,5.948,1.454,1.117,0,0,40.319,2.11,22.131,0.75204223551134,0.0411,0.6075,0.2709,"Costa Rica",32.453,1.803,0.187,0.863,2.339,0.961,2.402
"1004","CRI","Costa Rica",2011,16.92,33.32,5.905,1.454,1.065,0,0,40.201,2.201,22.649,0.75536301608247,0.0402,0.6124,0.2761,"Costa Rica",NA,1.803,0.184,0.864,2.339,0.96,2.402
"1005","CRI","Costa Rica",2012,16.636,33.336,6.044,1.53,1.139,0,0,40.12,2.334,22.565,0.802402243787583,0.0272,0.676,0.3455,"Costa Rica",NA,1.803,0.187,0.865,2.339,0.964,2.402
"1006","CRI","Costa Rica",2013,17.338,32.952,6.029,1.693,1.21,0,0,39.36,2.629,22.979,0.899173205269136,-0.0059,0.7881,0.4592,"Costa Rica",NA,1.813,0.187,0.857,2.339,0.959,2.661
"1007","CRI","Costa Rica",2014,17.24,33.394,6.142,1.806,1.289,0,0,38.985,2.434,22.609,0.785063164258077,0.0321,0.6533,0.3209,"Costa Rica",NA,1.813,0.178,0.861,2.344,0.963,2.661
"1008","CRI","Costa Rica",2015,18.015,33.294,6.118,1.78,1.3,0,0,38.447,2.345,22.947,0.79896380781463,0.028,0.6713,0.3405,"Costa Rica",NA,1.813,0.18,0.859,2.344,0.964,2.254
"1009","CRI","Costa Rica",2016,18.811,33.734,6.022,1.784,1.3,0,0,37.114,2.535,23.486,0.836887715833711,0.0157,0.7171,0.3886,"Costa Rica",NA,1.813,0.185,0.858,2.344,0.966,2.254
"1010","CRI","Costa Rica",2017,19.789,33.455,5.969,1.849,1.357,0,0,36.426,2.512,22.984,0.777319930522992,0.0343,0.6432,0.31,"Costa Rica",NA,1.904,0.2,0.855,2.344,0.962,2.254
"1011","CRI","Costa Rica",2018,20.375,34.286,5.978,1.79,1.362,0,0,34.994,2.577,23.157,0.808272507958321,0.025,0.6828,0.3526,"Costa Rica",NA,1.904,0.195,0.842,2.146,0.915,2.254
"1012","CRI","Costa Rica",2019,20.945,34.177,5.9,1.897,1.416,0,0,34.801,2.28,23.408,0.808291666115309,0.025,0.6828,0.3526,"Costa Rica",NA,1.904,0.189,0.849,2.146,0.945,2.254
"1013","CRI","Costa Rica",2020,20.05,36.083,6.528,1.979,1.55,0,0,33.333,2.027,22.566,0.808307817940175,0.025,0.6828,0.3526,"Costa Rica",NA,1.904,0.189,0.852,2.146,0.946,2.254
"1014","CRI","Costa Rica",2021,20.598,35.988,5.682,2.081,1.5,0,0,34.818,0.832,24.978,0.808326971218776,0.025,0.6829,0.3527,"Costa Rica",NA,1.309,0.189,0.85,2.146,0.947,2.254
"1015","CIV","Côte d'Ivoire",1995,14.96,5.646,9.129,1.712,1.712,0,0,68.553,0,12.181,0.750629383980311,0.0414,0.6055,0.2688,"Ivory Coast",NA,-0.909,0.628,0.19,-0.864,0.698,-1.46
"1016","CIV","Côte d'Ivoire",1996,17.353,6.806,8.014,2.121,1.411,0,0,65.523,0.183,12.717,0.755244993399401,0.0402,0.6121,0.2759,"Ivory Coast",NA,-0.909,0.628,0.252,-0.864,0.722,-1.46
"1017","CIV","Côte d'Ivoire",1997,18.758,7.116,8.995,2.62,1.87,0,0,62.292,0.219,12.341,0.760731527382035,0.0393,0.621,0.2859,"Ivory Coast",NA,-0.909,0.628,0.253,-0.864,0.728,-1.46
"1018","CIV","Côte d'Ivoire",1998,19.957,6.68,9.372,2.161,1.414,0,0,61.517,0.313,11.527,0.772006054224562,0.0363,0.6365,0.3029,"Ivory Coast",NA,-0.909,0.628,0.254,-0.864,0.729,-1.46
"1019","CIV","Côte d'Ivoire",1999,17.848,6.905,9.939,2.418,1.679,0,0,62.548,0.342,11.507,0.783125919889642,0.0329,0.6511,0.3186,"Ivory Coast",NA,-0.909,0.631,0.255,-0.864,0.721,-1.46
"1020","CIV","Côte d'Ivoire",2000,16.44,8.781,11.801,2.799,2.109,0,0,59.808,0.372,11.089,0.798982701820847,0.028,0.6714,0.3405,"Ivory Coast",NA,-0.779,0.652,0.175,-0.935,0.739,-0.886
"1021","CIV","Côte d'Ivoire",2001,12.49,8.943,12.091,3.191,2.376,0,0,62.969,0.316,11.259,0.826358591216632,0.0193,0.705,0.3758,"Ivory Coast",NA,-0.779,0.638,0.305,-0.91,0.735,-0.886
"1022","CIV","Côte d'Ivoire",2002,11.288,8.28,12.151,3.082,2.388,0,0,64.745,0.453,11.482,0.844434757907351,0.0133,0.7262,0.3977,"Ivory Coast",NA,-0.995,0.676,0.305,-0.91,0.736,-0.886
"1023","CIV","Côte d'Ivoire",2003,9.565,8.407,12.084,3.029,2.252,0,0,66.566,0.349,10.554,0.833737321912452,0.0167,0.7135,0.3848,"Ivory Coast",NA,-0.995,0.66,0.304,-0.91,0.736,-0.886
"1024","CIV","Côte d'Ivoire",2004,8.62,8.212,11.145,2.932,2.37,0,0,68.706,0.385,11.463,0.826607526386283,0.0192,0.7054,0.3762,"Ivory Coast",NA,-0.995,0.66,0.307,-0.91,0.73,0.07
"1025","CIV","Côte d'Ivoire",2005,13.707,8.301,10.582,3.118,2.418,0,0,63.933,0.359,11.297,0.811411801129537,0.0242,0.6866,0.3567,"Ivory Coast",NA,-0.995,0.66,0.299,-0.91,0.735,0.352
"1026","CIV","Côte d'Ivoire",2006,15.898,8.11,9.94,3.042,2.396,0,0,62.669,0.341,11.699,0.79860864311695,0.028,0.6707,0.3399,"Ivory Coast",NA,-0.995,0.66,0.302,-0.91,0.739,0.352
"1027","CIV","Côte d'Ivoire",2007,15.833,7.752,9.605,2.528,1.856,0,0,63.918,0.365,12.405,0.78967687912143,0.0307,0.6594,0.3273,"Ivory Coast",NA,-0.995,0.66,0.303,-0.91,0.741,0.352
"1028","CIV","Côte d'Ivoire",2008,18.968,7.709,9.153,2.494,1.77,0,0,61.129,0.546,12.233,0.781123179870008,0.0334,0.6482,0.3156,"Ivory Coast",NA,-0.995,0.66,0.304,-0.91,0.74,0.352
"1029","CIV","Côte d'Ivoire",2009,14.455,7.842,10.176,2.496,1.936,0,0,64.475,0.556,12.166,0.778561612344788,0.034,0.6447,0.3117,"Ivory Coast",NA,-0.995,0.656,0.301,-0.91,0.74,0.352
"1030","CIV","Côte d'Ivoire",2010,12.813,7.996,10.182,2.442,1.867,0,0,66.039,0.529,11.948,0.775875736864577,0.0346,0.641,0.3077,"Ivory Coast",NA,-1.122,0.656,0.304,-0.505,0.724,0.352
"1031","CIV","Côte d'Ivoire",2011,17.39,7.069,10.729,2.074,1.634,0,0,62.407,0.33,11.069,0.770643837799184,0.0366,0.6346,0.3008,"Ivory Coast",NA,-1.056,0.612,0.3,-0.337,0.709,0.437
"1032","CIV","Côte d'Ivoire",2012,18.076,9.744,11.132,2.526,2.025,0,0,58.074,0.447,12.805,0.766723923499882,0.0374,0.6289,0.2944,"Ivory Coast",NA,-0.74,0.598,0.33,-0.337,0.748,0.437
"1033","CIV","Côte d'Ivoire",2013,16.041,11.289,11.525,3.025,2.253,0,0,57.614,0.506,12.748,0.761753631290475,0.039,0.6223,0.2871,"Ivory Coast",NA,-1,0.537,0.325,-0.337,0.805,0.407
"1034","CIV","Côte d'Ivoire",2014,13.636,11.563,10.96,2.71,2.194,0,0,60.551,0.58,12.206,0.758866394711504,0.0396,0.6182,0.2827,"Ivory Coast",NA,-1,0.537,0.325,-0.337,0.809,0.523
"1035","CIV","Côte d'Ivoire",2015,11.975,11.233,10.91,2.608,2.117,0,0,62.657,0.617,12.606,0.758886148860455,0.0396,0.6182,0.2827,"Ivory Coast",NA,-1,0.539,0.334,0.287,0.816,0.523
"1036","CIV","Côte d'Ivoire",2016,11.225,11.864,11.361,2.855,2.131,0,0,62.09,0.604,13.025,0.7590778869031,0.0395,0.6184,0.283,"Ivory Coast",NA,-1,0.539,0.368,0.28,0.809,0.523
"1037","CIV","Côte d'Ivoire",2017,12.152,11.44,11.264,2.572,2.093,0,0,62.005,0.567,13.065,0.758886148860455,0.0396,0.6182,0.2827,"Ivory Coast",NA,-0.596,0.557,0.354,0.28,0.772,0.642
"1038","CIV","Côte d'Ivoire",2018,13.688,11.424,11.851,2.864,2.37,0,0,59.595,0.577,12.904,0.759088785386382,0.0395,0.6184,0.283,"Ivory Coast",NA,-0.733,0.553,0.361,0.28,0.777,0.642
"1039","CIV","Côte d'Ivoire",2019,12.312,11.255,11.64,3.084,2.504,0,0,60.957,0.753,12.902,0.758958087954056,0.0396,0.6183,0.2829,"Ivory Coast",NA,-0.733,0.597,0.345,0.28,0.767,0.569
"1040","CIV","Côte d'Ivoire",2020,12.262,11.615,11.609,2.858,2.258,0,0,60.938,0.718,13.06,0.7590778869031,0.0395,0.6184,0.283,"Ivory Coast",NA,-1.02,0.632,0.269,-1.556,0.708,0.569
"1041","CIV","Côte d'Ivoire",2021,13.177,11.136,10.675,3.107,2.389,0,0,61.136,0.769,13.917,0.7590778869031,0.0395,0.6184,0.283,"Ivory Coast",NA,-0.793,0.636,0.239,-1.556,0.715,0.569
"1042","DOM","Dominican Republic",1995,21.093,0.718,0,0.893,0.078,0,0.128,75.453,1.842,10.472,0.818513716371996,0.0218,0.6954,0.366,"Dominican Republic",35.736,-1.329,0.832,0.233,-0.988,0.773,0.163
"1043","DOM","Dominican Republic",1996,20.806,0.672,0,0.928,0.107,0,0.148,75.782,1.812,10.229,0.818658286940916,0.0217,0.6955,0.3661,"Dominican Republic",35.496,-1.329,0.832,0.288,0.923,0.791,0.163
"1044","DOM","Dominican Republic",1997,20.517,0.936,0,1.045,0.188,0,0.109,76.078,1.423,11.396,0.818676380993423,0.0217,0.6955,0.3662,"Dominican Republic",35.296,-1.329,0.798,0.343,0.923,0.85,1.567
"1045","DOM","Dominican Republic",1998,20.465,0.981,0,1.121,0.157,0,0.165,77.124,0.31,11.393,0.818694450908112,0.0217,0.6956,0.3662,"Dominican Republic",34.867,-1.329,0.798,0.356,1.449,0.854,1.567
"1046","DOM","Dominican Republic",1999,22.313,1.036,0,1.369,0.214,0,0.256,74.627,0.656,11.7,0.818752887790794,0.0217,0.6957,0.3663,"Dominican Republic",34.392,-1.329,0.798,0.361,1.449,0.854,1.567
"1047","DOM","Dominican Republic",2000,22.024,1.027,0,1.349,0.24,0,0.201,74.701,0.899,12.142,0.818770693585492,0.0217,0.6957,0.3664,"Dominican Republic",34.52,-1.329,0.798,0.365,1.46,0.854,1.833
"1048","DOM","Dominican Republic",2001,26.535,1.011,0,1.302,0.272,0,0.184,70.27,0.882,13.347,0.818770693585492,0.0217,0.6957,0.3664,"Dominican Republic",34.592,-1.329,0.798,0.364,1.46,0.854,1.833
"1049","DOM","Dominican Republic",2002,25.161,1.023,0,1.452,0.306,0,0.146,71.586,0.778,13.165,0.818830381518495,0.0217,0.6958,0.3665,"Dominican Republic",34.541,-1.329,0.798,0.361,1.471,0.854,1.833
"1050","DOM","Dominican Republic",2003,26.977,0.568,0,1.707,0.335,0,0.173,69.792,0.955,11.669,0.829087638974471,0.0186,0.7083,0.3795,"Dominican Republic",34.364,-1.329,0.798,0.359,1.471,0.854,1.833
"1051","DOM","Dominican Republic",2004,20.368,0.081,0.465,2.4,0.289,0,0.188,75.652,1.034,12.484,0.81419115004644,0.023,0.6898,0.3599,"Dominican Republic",34.167,-1.329,0.798,0.354,1.467,0.854,1.833
"1052","DOM","Dominican Republic",2005,19.706,0.024,0.45,4.442,1.147,0,0.056,74.303,1.076,13.758,0.807071718702417,0.0254,0.6813,0.3509,"Dominican Republic",34.184,-1.329,0.798,0.353,1.467,0.854,1.833
"1053","DOM","Dominican Republic",2006,21.624,0.688,0.468,4.387,0.953,0.033,0.055,71.549,1.284,14.064,0.828332705269162,0.0187,0.7072,0.3783,"Dominican Republic",34.404,-1.329,0.798,0.349,0.928,0.854,1.833
"1054","DOM","Dominican Republic",2007,25.045,0.395,0.426,4.457,0.273,0.589,0.066,68.986,0.69,14.914,0.835302235036153,0.0163,0.7155,0.3866,"Dominican Republic",34.8,-1.329,0.798,0.348,0.928,0.856,1.833
"1055","DOM","Dominican Republic",2008,24.566,0.364,0.497,4.829,0.233,0.853,0.094,69.744,0.001,14.219,0.824204977718921,0.0199,0.7021,0.3729,"Dominican Republic",34.946,-1.329,0.798,0.349,0.78,0.856,1.833
"1056","DOM","Dominican Republic",2009,24.308,0.459,0.574,4.967,0.215,1.015,0.091,69.692,0,12.653,0.802709963498273,0.027,0.6762,0.3457,"Dominican Republic",34.952,-1.329,0.798,0.349,0.78,0.856,1.833
"1057","DOM","Dominican Republic",2010,21.69,0.76,0.57,5.114,0.229,1.009,0.095,71.865,0,12.241,0.793525491963237,0.0297,0.6645,0.333,"Dominican Republic",35.225,-1.329,0.798,0.339,0.588,0.851,1.833
"1058","DOM","Dominican Republic",2011,23.636,0.489,0.575,5.489,0.232,1.694,0.087,69.812,0,12.297,0.800120631322613,0.0278,0.6729,0.3422,"Dominican Republic",NA,-1.329,0.798,0.332,0.588,0.851,1.833
"1059","DOM","Dominican Republic",2012,29.433,0.402,0.533,5.994,0.221,2.465,0.073,63.638,0,13.032,0.775364494740785,0.0348,0.6404,0.3069,"Dominican Republic",NA,-1.149,0.798,0.329,0.708,0.851,1.833
"1060","DOM","Dominican Republic",2013,30.301,0.438,0.54,6.258,0.428,2.446,0.089,62.463,0,13.526,0.787195784337257,0.0316,0.6563,0.3243,"Dominican Republic",NA,-1.149,0.785,0.319,0.708,0.848,1.968
"1061","DOM","Dominican Republic",2014,31.564,0.386,0.533,4.454,0.402,0.88,0.083,63.064,0,13.422,0.780086061123768,0.0337,0.647,0.3141,"Dominican Republic",NA,-1.149,0.785,0.316,0.708,0.848,1.968
"1062","DOM","Dominican Republic",2015,28.638,0.358,0.572,4.43,0.424,0.832,0.101,66.002,0,12.911,0.777779461884222,0.0342,0.6438,0.3107,"Dominican Republic",NA,-1.046,0.771,0.306,0.708,0.84,1.968
"1063","DOM","Dominican Republic",2016,29.698,0.342,0.582,4.373,0.413,0.782,0.086,65.004,0,12.989,0.771493672983325,0.0364,0.6357,0.3021,"Dominican Republic",NA,-1.046,0.771,0.299,0.188,0.847,1.968
"1064","DOM","Dominican Republic",2017,30.666,0.528,0.583,4.309,0.434,0.824,0.091,63.914,0,13.123,0.763296670110833,0.0384,0.6243,0.2895,"Dominican Republic",NA,-1.046,0.792,0.289,0.188,0.843,1.968
"1065","DOM","Dominican Republic",2018,30.311,0.452,0.59,4.31,0.455,0.829,0.095,64.337,0,13.123,0.757543612961257,0.0398,0.616,0.2802,"Dominican Republic",NA,-1.046,0.811,0.294,0.188,0.859,1.968
"1066","DOM","Dominican Republic",2019,31.357,0.417,0.573,4.476,0.475,0.843,0.117,63.177,0,13.405,0.757691291440182,0.0397,0.616,0.2803,"Dominican Republic",NA,-1.039,0.824,0.295,0.188,0.847,2.169
"1067","DOM","Dominican Republic",2020,33.627,0.478,0.565,4.379,0.513,0.813,0.094,60.951,0,12.485,0.757790799315245,0.0397,0.6161,0.2803,"Dominican Republic",NA,-1.122,0.623,0.417,0.662,0.893,2.169
"1068","DOM","Dominican Republic",2021,33.677,0.438,0.488,5.863,0.534,1.075,0.167,59.534,0,14.486,0.757708601763596,0.0398,0.6162,0.2804,"Dominican Republic",NA,-1.167,0.543,0.465,0.662,0.895,2.169
"1069","ECU","Ecuador",1995,15.69,25.498,0,2.15,1.644,0,0,56.22,0.441,8.123,0.748344708715337,0.0421,0.6024,0.2654,"Ecuador",28.63,-0.369,0.659,0.465,1.44,0.853,0.346
"1070","ECU","Ecuador",1996,16.196,24.261,0,2.292,1.658,0,0,56.85,0.401,7.355,0.779759703532477,0.0366,0.6516,0.3562,"Ecuador",27.986,-0.369,0.67,0.467,1.411,0.853,0.346
"1071","ECU","Ecuador",1997,15.568,19.707,0,1.838,1.231,0,0,62.455,0.432,8.206,0.779098425928282,0.0368,0.6508,0.3551,"Ecuador",27.371,-0.369,0.705,0.472,1.419,0.853,0.346
"1072","ECU","Ecuador",1998,16.279,17.523,0,1.522,1.025,0,0,64.225,0.45,9.204,0.748467952362631,0.0421,0.6025,0.2656,"Ecuador",26.971,-0.369,0.702,0.476,1.419,0.859,0.346
"1073","ECU","Ecuador",1999,5.934,11.904,0,1.359,0.893,0,0,80.42,0.383,9.823,0.777208435883836,0.0371,0.6476,0.3486,"Ecuador",27.085,-0.369,0.711,0.47,1.419,0.859,0.346
"1074","ECU","Ecuador",2000,12.633,10.725,0,0.822,0.384,0,0,75.724,0.096,11.6,0.748442970202774,0.0421,0.6025,0.2655,"Ecuador",26.948,0.385,0.703,0.466,1.419,0.865,0.346
"1075","ECU","Ecuador",2001,18.593,14.204,0,1.192,0.691,0,0,65.977,0.034,13.081,0.748442970202774,0.0421,0.6025,0.2655,"Ecuador",26.258,0.385,0.703,0.466,1.419,0.865,0.346
"1076","ECU","Ecuador",2002,17.028,19.374,0,1.362,0.835,0,0.003,62.007,0.229,13.873,0.746055491781874,0.0428,0.5992,0.262,"Ecuador",25.617,0.385,0.703,0.468,1.417,0.865,0.346
"1077","ECU","Ecuador",2003,18.179,21.015,0,1.904,1.18,0,0.008,58.852,0.05,13.197,0.743500760737106,0.0432,0.5948,0.2572,"Ecuador",25.011,0.385,0.714,0.479,1.417,0.865,0.346
"1078","ECU","Ecuador",2004,19.253,21.114,0,1.751,1.066,0,0.008,57.605,0.277,13.249,0.741265752059718,0.0435,0.5911,0.2533,"Ecuador",25.364,0.385,0.714,0.476,1.417,0.865,0.346
"1079","ECU","Ecuador",2005,21.557,19.464,0,1.253,0.658,0,0.011,56.821,0.905,13.727,0.739616739141482,0.0439,0.5887,0.2506,"Ecuador",24.857,0.385,0.721,0.481,1.417,0.865,0.346
"1080","ECU","Ecuador",2006,22.101,22.916,0,1.206,0.658,0,0.025,53.767,0.01,14.507,0.746490923106165,0.0425,0.5996,0.2622,"Ecuador",24.351,0.385,0.715,0.466,1.191,0.873,0.346
"1081","ECU","Ecuador",2007,22.638,23.275,0,1.183,0.625,0,0.042,52.893,0.012,15.093,0.758369965961862,0.0397,0.6173,0.2817,"Ecuador",23.893,0.603,0.687,0.42,1.333,0.882,0.474
"1082","ECU","Ecuador",2008,25.79,22.789,0,1.065,0.558,0,0.035,50.314,0.042,14.897,0.743555099264654,0.0432,0.5948,0.2574,"Ecuador",23.514,0.871,0.669,0.356,1.085,0.867,0.662
"1083","ECU","Ecuador",2009,25.789,21.027,0,1.361,0.539,0.31,0.029,51.778,0.045,15.677,0.741000062942831,0.0435,0.5907,0.2529,"Ecuador",23.709,0.996,0.667,0.338,1.085,0.859,0.903
"1084","ECU","Ecuador",2010,25.006,21.727,0,1.357,0.586,0.303,0.042,51.874,0.037,16.812,0.743500760737106,0.0432,0.5948,0.2572,"Ecuador",23.495,1.083,0.678,0.322,1.085,0.836,1.392
"1085","ECU","Ecuador",2011,22.017,28.347,0,1.243,0.578,0.24,0.021,48.336,0.056,17.67,0.737058362199761,0.0445,0.5847,0.2468,"Ecuador",NA,1.083,0.681,0.319,1.085,0.835,1.392
"1086","ECU","Ecuador",2012,19.361,27.47,0,1.22,0.637,0.192,0.035,51.945,0.004,19.687,0.733004203194042,0.0455,0.5786,0.2404,"Ecuador",NA,1.083,0.684,0.315,1.085,0.834,1.392
"1087","ECU","Ecuador",2013,21.48,22.505,0,1.395,0.659,0.265,0.05,54.692,-0.072,18.998,0.736074085592321,0.0448,0.5832,0.2451,"Ecuador",NA,1.083,0.7,0.272,0.831,0.806,1.392
"1088","ECU","Ecuador",2014,21.592,23.765,0,1.335,0.634,0.223,0.055,53.301,0.008,19.207,0.731779431640291,0.0456,0.5763,0.2381,"Ecuador",NA,1.083,0.703,0.268,0.831,0.805,1.392
"1089","ECU","Ecuador",2015,23.129,23.69,0,1.403,0.619,0.228,0.134,51.731,0.047,21.815,0.730758274171876,0.0458,0.5745,0.2364,"Ecuador",NA,1.083,0.7,0.268,0.831,0.809,1.392
"1090","ECU","Ecuador",2016,22.091,23.744,0,3.217,0.717,0.236,0.073,50.856,0.093,19.866,0.729316245683975,0.0461,0.5722,0.2341,"Ecuador",NA,1.083,0.7,0.276,0.831,0.811,1.392
"1091","ECU","Ecuador",2017,19.651,27.089,0,1.651,0.771,0.166,0.122,51.518,0.091,20.17,0.728066560511067,0.0463,0.5702,0.2323,"Ecuador",NA,1.083,0.624,0.346,0.442,0.858,1.442
"1092","ECU","Ecuador",2018,23.155,26.081,0,1.642,0.848,0.131,0.119,49.03,0.092,21.063,0.729296312285641,0.046,0.5722,0.2341,"Ecuador",NA,0.974,0.646,0.473,0.265,0.912,1.668
