"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","Wealth_Gini","v2peedueq","v2x_corr","v2x_libdem","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"845","ARG","Argentina",2014,18.932,21.588,0,9.048,1.223,1.023,0,49.501,0.932,31.123,0.737162111080977,0.671,0.469,0.617,7.268,578.937574935696,526.319673731638
"846","ARG","Argentina",2015,20.531,22.18,0,8.873,1.161,0.99,0,47.483,0.932,31.454,0.737197667407486,0.671,0.447,0.607,NA,594.749285413212,594.749285413212
"847","ARG","Argentina",2016,17.312,22.033,0,8.892,1.302,0.792,0,46.626,5.137,30.673,0.758671564822947,0.671,0.429,0.622,NA,582.37655042809,557.532320662955
"848","ARG","Argentina",2017,17.477,22.903,0,9.473,1.381,0.711,0,47.809,2.338,30.044,0.739051335050874,0.97,0.429,0.607,8.347,598.790850843677,643.628393281364
"849","ARG","Argentina",2018,17.768,21.75,0,9.407,1.571,0.364,0,50.422,0.653,28.513,0.740475665569903,0.97,0.42,0.619,9.221,583.118120294002,524.819892360176
"850","ARG","Argentina",2019,17.95,19.946,0,9.159,1.425,0.527,0,52.227,0.719,28.503,0.738029852555428,0.97,0.428,0.607,9.843,571.450737224442,447.754683615225
"851","ARG","Argentina",2020,18.167,19.127,0,10.92,1.399,2.594,0,51.052,0.735,29.761,0.737421943235148,0.68,0.433,0.667,11.461,514.874343768066,385.740508436965
"852","ARG","Argentina",2021,17.474,17.817,0,10.532,1.266,2.106,0,53.573,0.603,29.082,0.739577782395969,0.68,0.433,0.657,8.736,570.058627079249,487.902572164348
"853","BOL","Bolivia",1995,5.95,0,0,0.032,0,0,0.032,82.748,11.27,12.211,0.817292594154111,0.675,0.701,0.503,3.69,14.6373048379041,6.71516173222658
"854","BOL","Bolivia",1996,14.699,0,0,0.032,0,0,0.032,78.033,7.236,12.427,0.817416263609942,0.675,0.701,0.503,5.23,15.275687754507,7.39694912635685
"855","BOL","Bolivia",1997,16.222,0,0,0.045,0,0,0.045,77.109,6.624,13.408,0.81743379790683,0.675,0.717,0.527,2.08,16.0324772127938,7.92573682145034
"856","BOL","Bolivia",1998,16.141,0,0,0.043,0,0,0.043,77.231,6.586,14.864,0.81743379790683,0.675,0.717,0.526,NA,16.8388073679087,8.49749465212546
"857","BOL","Bolivia",1999,18.467,0,0,0.052,0,0,0.052,72.579,8.901,14.012,0.817565430685448,0.675,0.717,0.529,3.93,16.9106897819002,8.28506443456826
"858","BOL","Bolivia",2000,13.211,7.283,0,0.033,0,0,0.033,72.734,6.739,17.622,0.817565430685448,0.675,0.717,0.53,4.47,17.3347778881262,8.39785548476908
"859","BOL","Bolivia",2001,13.154,7.27,0,0.036,0,0,0.036,72.113,7.427,16.579,0.817583639373908,0.675,0.717,0.529,5.24,17.6266607269117,8.14151692839489
"860","BOL","Bolivia",2002,12.463,7.518,0,0.042,0,0,0.042,72.975,7.002,16.89,0.8178644135036,-0.828,0.724,0.515,5.48,18.0647829666648,7.90548514644351
"861","BOL","Bolivia",2003,12.479,7.614,0,0.045,0,0,0.045,71.53,8.332,16.342,0.828897197916859,-0.828,0.718,0.53,NA,18.5545806237088,8.08239963954305
"862","BOL","Bolivia",2004,12.889,6.733,0,2.455,0,0,0.045,65.232,12.69,18.69,0.814356704309375,-0.828,0.672,0.549,4.17,19.3289181184657,8.7734517515121
"863","BOL","Bolivia",2005,15.507,6.093,0,4.161,0,0,0.045,68.035,6.204,19.954,0.807052775550318,-0.828,0.675,0.541,5.45,20.183533307223,9.54912290532852
"864","BOL","Bolivia",2006,17.671,5.691,0,2.573,0,0,0.05,67.783,6.282,19.269,0.827676365827756,-0.897,0.701,0.47,5.08,21.1517391808768,11.4518449022214
"865","BOL","Bolivia",2007,16.808,5.429,0,1.638,0,0,0.053,69.827,6.298,19.827,0.834555905690451,-1.036,0.701,0.466,5.18,22.117185836643,13.1201080083477
"866","BOL","Bolivia",2008,19.342,5.275,0,1.386,0,0,0.054,67.669,6.328,21.162,0.823672516302565,-1.036,0.701,0.461,2.603,23.4770605377351,16.6742762858956
"867","BOL","Bolivia",2009,24.76,5.743,0,1.353,0,0,0.07,59.879,8.264,21.671,0.802690335655939,-1.036,0.701,0.443,2.973,24.2651853600464,17.3399921937322
"868","BOL","Bolivia",2010,19.95,16.688,0,1.164,0,0,0.064,56.392,5.805,22.882,0.79338887543031,-1.036,0.728,0.416,NA,25.2665422460612,19.6497237221034
"869","BOL","Bolivia",2011,18.986,18.426,0,0.961,0,0,0.052,56.611,5.016,25.115,0.799914886584276,-1.036,0.728,0.412,2.255,26.5814364617176,23.963164696592
"870","BOL","Bolivia",2012,19.963,19.071,0,0.827,0,0,0.047,54.831,5.308,25.906,0.775110491796738,-1.036,0.728,0.405,2.066,27.9430108906533,27.0844974819103
"871","BOL","Bolivia",2013,20.562,18.249,0,0.728,0,0,0.049,54.731,5.731,26.73,0.787607798474426,-1.091,0.698,0.405,2.437,29.8420211041396,30.6593388856729
"872","BOL","Bolivia",2014,20.034,19.703,0,0.682,0,0,0.051,53.395,6.186,27.854,0.780042123495889,-1.091,0.699,0.397,2.021,31.4715654086312,32.9961880173661
"873","BOL","Bolivia",2015,19.044,21.163,0,0.63,0,0,0.054,51.675,7.489,29.498,0.777801601607223,-1.091,0.668,0.375,3.111,33.0001982489146,33.0001982489146
"874","BOL","Bolivia",2016,16.606,22.641,0,0.694,0,0,0.023,51.061,8.998,27.925,0.771709805516565,-1.091,0.668,0.377,3.498,34.4073005871524,33.9411261939219
"875","BOL","Bolivia",2017,15.136,23.728,0,0.734,0,0,0.002,50.724,9.678,25.878,0.762979461189047,-1.091,0.666,0.368,3.655,35.8507578406068,37.508642170767
"876","BOL","Bolivia",2018,15.231,24.113,0,0.781,0,0,0,50.644,9.231,24.978,0.75755867365416,-1.091,0.661,0.348,3.519,37.3649589284415,40.2876479305355
"877","BOL","Bolivia",2019,16.273,25.077,0,0.748,0,0,0,48.989,8.914,24.695,0.756795873915877,-1.091,0.672,0.257,3.682,38.1932300802463,40.8953228509407
"878","BOL","Bolivia",2020,13.197,29.408,0,0.75,0,0,0,46.116,10.528,22.159,0.756904674749791,-1.436,0.655,0.234,7.903,34.8559498033644,36.6298438060781
"879","BOL","Bolivia",2021,12.094,26.604,0,1.176,0,0.381,0,50.931,9.196,22.635,0.756949604859443,-1.436,0.579,0.357,5.089,36.9861268125425,40.406111695179
"880","BRA","Brazil",1995,19.443,24.98,2.315,3.743,1.521,0,0.094,48.628,0.891,26.775,0.853907802010497,-0.562,0.508,0.726,7.092,1066.85884035151,769.333050986905
"881","BRA","Brazil",1996,19.143,26.363,2.203,3.316,1.612,0,0.091,48.231,0.745,25.924,0.854333776540557,-0.562,0.504,0.728,8.035,1090.42430174444,850.426432991742
"882","BRA","Brazil",1997,18.482,25.612,2.181,6.428,1.69,0,0.107,46.631,0.666,26.08,0.852715935848749,-0.562,0.502,0.728,9.003,1127.44252738592,883.206179730462
"883","BRA","Brazil",1998,20.325,26.391,1.838,6.461,1.636,0,0.119,44.208,0.776,26.636,0.853182495270403,-0.562,0.502,0.73,10.15,1131.25438690834,863.710759256435
"884","BRA","Brazil",1999,20.406,23.979,1.86,6.071,1.453,0,0.099,46.997,0.686,27.925,0.852857349760228,-0.613,0.502,0.735,11.125,1136.5479511571,599.642024319531
"885","BRA","Brazil",2000,19.482,23.682,1.543,6.674,1.349,0,0.093,48.001,0.618,29.394,0.854094438936727,-0.613,0.502,0.735,NA,1186.41910069997,655.448231983527
"886","BRA","Brazil",2001,19.754,23.015,1.587,6.873,1.352,0,0.085,48.055,0.717,30.45,0.852908983460225,-0.613,0.502,0.735,10.649,1202.90909708086,559.983634798981
"887","BRA","Brazil",2002,20.557,23.233,1.51,7.36,1.693,0,0.109,47.183,0.158,31.353,0.841905020728177,-0.613,0.547,0.737,10.641,1239.63946755979,509.795273806715
"888","BRA","Brazil",2003,20.344,23.304,1.521,7.447,1.73,0,0.166,47.34,0.044,30.593,0.855977200744064,-0.613,0.547,0.741,11.169,1253.78163407945,558.233745651874
"889","BRA","Brazil",2004,19.402,23.509,1.592,7.196,1.642,0,0.119,48.261,0.041,31.514,0.875773321081624,-0.613,0.547,0.741,10.072,1325.99901282398,669.289424806307
"890","BRA","Brazil",2005,21.018,23.731,1.469,6.911,1.555,0,0.115,46.775,0.096,32.673,0.887471665329599,-0.613,0.503,0.784,10.551,1368.4592523462,891.633839853105
"891","BRA","Brazil",2006,20.785,24.242,1.626,6.962,1.55,0,0.124,46.314,0.072,32.42,0.867083089886478,-0.613,0.501,0.783,9.692,1422.67745344188,1107.62654171074
"892","BRA","Brazil",2007,21.643,24.048,1.568,6.936,1.473,0,0.135,45.599,0.207,32.791,0.856441966629177,-0.613,0.501,0.776,9.28,1509.03213401769,1397.11448647138
"893","BRA","Brazil",2008,23.127,23.939,1.668,4.047,1.399,0,0.147,47.293,-0.074,32.654,0.870867784823133,-0.613,0.501,0.776,8.268,1585.90518027635,1695.85508355205
"894","BRA","Brazil",2009,22.558,26.236,1.777,3.935,1.502,0,0.161,45.593,-0.098,31.175,0.893823374925489,-0.613,0.501,0.776,9.419,1583.90992121667,1666.99643868146
"895","BRA","Brazil",2010,20.981,25.667,1.731,4.338,1.489,0,0.204,47.245,0.039,31.736,0.883305156383415,-0.613,0.501,0.781,NA,1703.150236842,2208.83774521423
"896","BRA","Brazil",2011,22.043,25.467,1.782,4.427,1.458,0,0.194,46.227,0.054,32.581,0.890086428866425,-0.613,0.5,0.787,7.578,1770.84063293271,2616.15622397747
"897","BRA","Brazil",2012,20.961,26.433,1.878,4.266,1.48,0,0.222,46.462,0,31.852,0.892778998181655,-0.613,0.5,0.783,7.251,1804.86159791879,2465.22780301157
"898","BRA","Brazil",2013,21.259,26.24,1.914,4.054,1.496,0,0.244,46.466,0.066,31.81,0.864071849156687,-0.715,0.5,0.791,7.071,1859.09448836514,2472.81953574273
"899","BRA","Brazil",2014,21.237,26.836,2,4.095,1.573,0,0.261,45.79,0.041,31.113,0.881342651563443,-0.715,0.513,0.789,6.755,1868.46350175579,2456.04372719885
"900","BRA","Brazil",2015,21.338,26.778,2.016,4.506,1.773,0,0.344,45.357,0.006,31.343,0.870708803744037,-0.715,0.513,0.78,8.538,1802.21220690468,1802.21220690468
"901","BRA","Brazil",2016,22.863,27.095,1.949,4.401,1.84,0,0.371,43.651,0.041,31.616,0.8595382128849,-0.902,0.553,0.649,11.58,1743.17323250386,1795.69348265252
"902","BRA","Brazil",2017,21.949,27.086,1.906,4.451,1.956,0,0.343,44.566,0.041,31.73,0.878906074598149,-0.902,0.549,0.64,12.792,1766.23313175503,2063.51497733432
"903","BRA","Brazil",2018,21.905,26.096,1.885,4.533,2.062,0,0.327,45.569,0.012,31.985,0.900206386664422,-0.902,0.549,0.604,12.33,1797.73684505911,1916.93389803836
"904","BRA","Brazil",2019,22.797,26.149,1.819,4.774,2.135,0,0.364,44.461,0,31.931,0.900284014071019,-1.246,0.552,0.525,11.936,1819.68321779043,1873.28820518645
"905","BRA","Brazil",2020,22.683,26.337,1.743,3.975,2.064,0,0.368,45.262,0,31.031,0.89901893693758,-1.529,0.541,0.523,13.697,1760.05658788353,1476.10723119411
"906","BRA","Brazil",2021,23.972,23.897,1.617,4.838,2.007,0,0.427,44.703,0.973,33.451,0.901363700538525,-1.529,0.546,0.513,13.159,1847.8631656996,1649.62282188514
"907","CMR","Cameroon",1995,23.952,8.347,0,1.641,0.104,0,0,66.06,0,9.213,0.846979716729436,-0.443,0.927,0.149,NA,13.8683538880552,10.8647724709043
"908","CMR","Cameroon",1996,23.64,8.28,0,0.858,0.038,0,0,67.165,0.057,9.31,0.846979716729436,-0.443,0.916,0.148,8.06,14.452915010389,11.0935388464483
"909","CMR","Cameroon",1997,24.039,7.829,0,0.773,0.017,0,0,67.359,0,9.481,0.840149052086161,-0.443,0.916,0.146,NA,15.1072438212788,10.7894584326416
"910","CMR","Cameroon",1998,28.482,7.263,0,0.782,0,0,0,63.472,0,10.131,0.83224865157419,-0.443,0.916,0.148,NA,15.8211418926295,11.2981449904104
"911","CMR","Cameroon",1999,25.026,7.788,1.333,1.028,0.028,0,0,64.698,0.127,9.975,0.826478363206917,-0.443,0.916,0.148,NA,16.5348817347065,11.5658264648921
"912","CMR","Cameroon",2000,28.143,8.081,0,1.616,0.062,0,0,62.159,0,10.8,0.812226654953463,0.518,0.916,0.157,NA,17.1685674845749,10.5665792949831
"913","CMR","Cameroon",2001,30.837,7.76,0,1.369,0.052,0,0,60.034,0,11.929,0.804354776395201,0.518,0.916,0.158,7.46,17.9109811855697,10.9534853491135
"914","CMR","Cameroon",2002,33.554,8.335,0,1.454,0,0,0,56.657,0,11.02,0.798548775704376,0.518,0.916,0.157,NA,18.7128606194251,12.4172513325885
"915","CMR","Cameroon",2003,26.592,7.993,4.717,1.195,0.215,0,0.002,58.46,1.043,11.203,0.793204643460683,0.518,0.916,0.158,NA,19.7333016685758,15.9703150349903
"916","CMR","Cameroon",2004,26.204,8.395,2.474,1.108,0.051,0,0.003,61.147,0.673,10.461,0.791339368175358,0.518,0.916,0.159,NA,21.124275032771,18.8262141356419
"917","CMR","Cameroon",2005,28.695,7.391,0.761,1.177,0.116,0,0.003,60.463,1.512,11.036,0.787132447793397,0.518,0.916,0.153,4.4,21.5949809602444,19.5098522069341
"918","CMR","Cameroon",2006,28.538,6.675,0.883,1.25,0.126,0,0.001,60.401,2.252,11.494,0.783965411551407,0.518,0.937,0.153,NA,22.4176597432882,20.910512974933
"919","CMR","Cameroon",2007,30.657,6.511,0.74,1.265,0.128,0,0.001,58.57,2.257,12.021,0.781293315926774,0.518,0.937,0.153,3.063,23.3878039225771,23.9282504330378
"920","CMR","Cameroon",2008,30.023,6.737,0.854,1.24,0.117,0,0.001,59.394,1.751,11.988,0.78428720142233,0.518,0.937,0.153,NA,24.0538132436522,27.715142032913
"921","CMR","Cameroon",2009,32.439,6.774,1.121,1.111,0.106,0,0.002,56.821,1.734,12.266,0.787778394894445,0.518,0.937,0.154,NA,24.6742216492686,27.932970317129
"922","CMR","Cameroon",2010,27.088,8.637,1.136,1.145,0.099,0,0.002,60.089,1.904,11.548,0.79138024403224,0.518,0.937,0.153,4.11,25.3895334346495,27.5075018210296
"923","CMR","Cameroon",2011,28.07,7.98,1.71,0.72,0.021,0,0.01,59.894,1.626,12.478,0.794150677174287,0.518,0.934,0.152,NA,26.2474994136974,30.630910495217
"924","CMR","Cameroon",2012,31.884,7.38,2.022,0.755,0.003,0,0.009,56.366,1.592,12.985,0.798759296048502,0.518,0.937,0.159,NA,27.4617031516573,30.1550623292821
"925","CMR","Cameroon",2013,30.695,7.09,1.763,0.922,0.076,0,0.007,57.388,2.144,13.559,0.804697879242184,0.518,0.94,0.148,NA,28.8335605407901,33.7286211803231
"926","CMR","Cameroon",2014,31.541,6.183,1.887,0.846,0.068,0,0.009,58.261,1.283,13.837,0.807927565758604,0.518,0.94,0.151,3.534,30.4827877684783,36.3865447060806
"927","CMR","Cameroon",2015,32.286,5.989,1.993,0.946,0.065,0,0.002,57.02,1.764,14.115,0.808007554078046,0.518,0.94,0.15,NA,32.2102330204569,32.2102330204569
"928","CMR","Cameroon",2016,28.104,7.324,1.925,1.11,0.142,0,0.006,59.871,1.665,13.693,0.808007554078046,0.518,0.95,0.138,NA,33.6712229134548,33.8143370443765
"929","CMR","Cameroon",2017,25.264,7.284,1.852,1.138,0.124,0,0.002,62.849,1.614,14.003,0.807946581404991,0.518,0.932,0.13,NA,34.8635803631151,36.0985470331655
"930","CMR","Cameroon",2018,26.963,7.202,1.021,0.804,0.078,0,0.003,62.229,1.78,14.171,0.807988372147832,0.518,0.945,0.121,NA,36.2426142485756,39.9738420872242
"931","CMR","Cameroon",2019,27.379,7.322,1.119,0.841,0.07,0,0.001,60.923,2.416,13.863,0.808044515595299,0.624,0.948,0.117,NA,37.5020668327403,39.6709764525283
"932","CMR","Cameroon",2020,28.654,8.085,1.179,0.851,0.068,0,0.006,58.52,2.712,12.833,0.808082536158793,0.624,0.915,0.123,NA,37.5995470485841,40.7732411770505
"933","CMR","Cameroon",2021,27.328,7.649,1.579,0.868,0.056,0,0.004,60.049,2.527,13.337,0.808234353847467,0.624,0.895,0.123,6.14,38.8549423345769,44.993521774066
"934","CPV","Cabo Verde",2008,29.274,0.175,0,6.908,1.875,0,0,63.644,0,21.622,0.847064230406374,0.873,0.207,0.707,NA,1.62360888479583,1.95962064831578
"935","CPV","Cabo Verde",2009,31.473,0.179,0,6.071,2.359,0,0,62.277,0,18.849,0.836398447500017,0.873,0.207,0.707,13.517,1.59919651715668,1.85233457517521
"936","CPV","Cabo Verde",2010,30.019,0.159,0,5.474,2.809,0,0,64.347,0,18.973,0.826872347110083,0.873,0.207,0.704,10.67,1.62856446824228,1.82475146792957
"937","CPV","Cabo Verde",2011,29.063,0.122,0,5.879,3.082,0,0,64.936,0,20.186,0.808959362985519,0.873,0.187,0.716,NA,1.69248103454407,2.04681798720109
"938","CPV","Cabo Verde",2012,31.344,0.15,0,5.614,3.185,0,0,62.892,0,18.282,0.794229139009701,0.873,0.209,0.717,NA,1.71082157961286,1.91308121041411
"939","CPV","Cabo Verde",2013,30.431,0.153,0,5.711,3.346,0,0,63.706,0,18.375,0.784351594958736,0.873,0.2,0.723,NA,1.72163631115762,2.02891091516446
"940","CPV","Cabo Verde",2014,28.66,0.206,0,5.959,3.49,0,0,65.175,0,17.503,0.776589319480763,0.873,0.207,0.722,NA,1.7336303804449,2.04193012542979
"941","CPV","Cabo Verde",2015,31.505,0.149,0,5.234,3.338,0,0,63.113,0,19.34,0.766092015609786,0.873,0.205,0.723,31.313,1.74985762035329,1.74985762035329
"942","CPV","Cabo Verde",2016,31.205,0.173,0,5.035,3.569,0,0,63.588,0,19.426,0.766092015609786,0.873,0.205,0.721,NA,1.82476403495256,1.84978998599572
"943","CPV","Cabo Verde",2017,31.761,0.17,0,3.225,1.793,0,0,64.845,0,20.54,0.766113885938694,0.873,0.204,0.712,12.24,1.90781479072833,1.99674153995088
"944","CPV","Cabo Verde",2018,30.493,0.191,0,4.665,2.825,0,0,64.651,0,20.036,0.766045381261137,0.873,0.212,0.706,12.17,1.97853680933193,2.20509950699994
"945","CPV","Cabo Verde",2019,30.898,0.183,0,4.545,3.016,0,0,64.374,0,19.373,0.766045381261137,1.313,0.212,0.71,11.29,2.11600211092756,2.25217712432402
"946","CPV","Cabo Verde",2020,30.155,0.234,0,4.697,2.732,0,0,64.915,0,18.33,0.76606863186413,1.038,0.24,0.714,NA,1.67576203371886,1.82156561368613
"947","CPV","Cabo Verde",2021,27.77,0.237,0,1.939,0,0,0,70.053,0,16.833,0.766092015609786,0.513,0.232,0.676,NA,1.76985745654702,1.99786637877119
"948","CHL","Chile",1995,25.228,6.478,0,6.283,3.159,0,0.246,62.559,-0.548,18.176,0.886566488084554,0.51,0.063,0.795,4.7,104.919125196922,73.4448315874252
"949","CHL","Chile",1996,25.216,6.411,0,6.425,3.123,0,0.157,62.885,-0.937,19.408,0.890234338675668,0.51,0.063,0.797,7.414,112.056685776986,78.5840989829097
"950","CHL","Chile",1997,23.841,6.624,0,6.885,3.368,0,0.064,63.615,-0.965,18.876,0.886641180353308,0.51,0.063,0.797,7.136,120.339623821761,85.7414152484482
"951","CHL","Chile",1998,21.677,7.025,0,6.994,3.582,0,0.168,64.859,-0.555,18.739,0.881413705162373,0.51,0.063,0.799,7.307,125.370887061407,81.9900107260184
"952","CHL","Chile",1999,19.953,7.622,0,7.792,4.022,0,0.22,65.219,-0.586,17.978,0.885347508364077,0.51,0.063,0.797,11.158,125.027832950762,75.5786857361159
"953","CHL","Chile",2000,23.306,7.299,0,7.011,3.825,0,0.138,63.804,-1.42,18.718,0.891304486046238,0.51,0.063,0.816,10.491,131.243743560348,78.3397507170395
"954","CHL","Chile",2001,23.573,7.317,0,7.433,3.753,0,0.205,62.116,-0.439,18.903,0.89390363251465,0.51,0.063,0.816,10.39,135.383217068298,71.5747395586914
"955","CHL","Chile",2002,24.112,7.402,0,7.637,3.608,0,0.286,61.68,-0.831,18.94,0.903676386115251,0.51,0.063,0.819,10.168,139.71926958007,70.2640459596025
"956","CHL","Chile",2003,25.216,7.388,0,7.634,3.749,0,0.122,60.548,-0.787,18.627,0.91290750139359,0.51,0.063,0.819,9.765,146.318553367333,76.4925796440605
"957","CHL","Chile",2004,29.75,7.171,0,6.791,3.15,0,0.135,56.703,-0.414,19.112,0.912806227369742,0.51,0.063,0.819,10.162,156.084225513219,99.0759857215697
"958","CHL","Chile",2005,36.251,6.531,0,6.321,2.92,0,0.163,51.499,-0.603,20.835,0.911553574702396,0.51,0.063,0.825,9.34,165.194933110731,122.294145211371
"959","CHL","Chile",2006,45.441,5.823,0,5.362,2.538,0,0.129,43.207,0.168,22.114,0.915162523870265,0.51,0.063,0.839,9.024,175.189211413976,153.843518110852
"960","CHL","Chile",2007,45.692,5.576,0,4.92,2.409,0,0.138,43.806,0.005,22.847,0.916290869863019,0.51,0.063,0.841,8.427,184.243394524547,172.491075948358
"961","CHL","Chile",2008,37.512,6.417,0,5.5,2.818,0,0.177,50.521,0.05,21.403,0.917103592813419,0.51,0.063,0.842,9.285,191.225100455441,179.89459447598
"962","CHL","Chile",2009,30.801,8.185,0,5.425,3.856,0,1.195,55.622,-0.032,17.432,0.914659304339636,0.51,0.063,0.839,11.313,189.087132634086,171.777900623177
"963","CHL","Chile",2010,38.127,6.839,0,4.113,3.032,0,0.18,51.201,-0.28,19.72,0.919892884191427,0.51,0.07,0.843,8.547,200.15185175447,217.051209240298
"964","CHL","Chile",2011,40.069,6.303,0,3.989,2.838,0,0.12,49.297,0.342,21.202,0.926348209272419,0.51,0.07,0.846,7.492,212.609096424814,251.382574083741
"965","CHL","Chile",2012,38.979,6.504,0,4.259,2.847,0,0.241,50.059,0.2,21.323,0.924187022705496,0.51,0.07,0.847,6.79,225.695909225262,267.024782642389
"966","CHL","Chile",2013,34.77,7.191,0,4.141,3.071,0,0.166,53.977,-0.079,19.942,0.923258717366252,0.51,0.079,0.851,6.361,233.163076989911,277.395018674682
"967","CHL","Chile",2014,33.035,7.24,0,4.217,3.171,0,0.108,55.336,0.173,19.699,0.920528385942134,0.51,0.08,0.85,6.761,237.342873662242,259.560978407095
"968","CHL","Chile",2015,36.395,6.924,0,4.369,3.249,0,0.284,54.094,-1.781,20.51,0.921052390820137,0.476,0.089,0.842,6.605,242.450355827827,242.450355827827
"969","CHL","Chile",2016,33.534,7.153,0,5.074,3.432,0,0.294,54.584,-0.346,20.223,0.912647919408414,0.476,0.089,0.842,6.926,246.700604504172,249.344864067964
"970","CHL","Chile",2017,34.516,7.246,0,5.43,3.442,0,0.558,54.777,-1.97,20.223,0.91210291510788,0.476,0.078,0.846,7.29,250.050047208954,276.154259806312
"971","CHL","Chile",2018,35.766,6.911,0,5.176,3.407,0,0.312,53.257,-1.11,21.282,0.910279298135265,0.748,0.059,0.81,7.647,260.027117795385,295.857562826427
"972","CHL","Chile",2019,34.815,7.3,0,5.466,3.674,0,0.153,53.029,-0.611,20.958,0.909321398897532,0.748,0.058,0.761,7.533,261.959457397964,278.59888762296
